seqnames	start	end
chr1	117661112	117661321
chr1	117664159	117664966
chr1	117673522	117673708
chr1	117674496	117674836
chr1	117719113	117719308
chr1	117735174	117735740
chr1	117758537	117759343
chr1	117895621	117896282
chr1	117898637	117898757
chr1	117929032	117930438
chr1	117941288	117941487
chr1	117945244	117945361
chr1	117964410	117964880
chr1	117976495	117976612
chr1	118095986	118096104
chr1	118392177	118392446
chr1	118462464	118462583
chr1	118506957	118507162
chr1	118618739	118618864
chr1	118945448	118945615
chr1	119007930	119008374
chr1	119044655	119044816
chr1	119139552	119141170
chr1	119263476	119263764
chr1	119275378	119275631
chr1	119327583	119328054
chr1	119357550	119357672
chr1	119374467	119374692
chr1	119427199	119427333
chr1	119446734	119446902
chr1	119571142	119571404
chr1	119611653	119611775
chr1	119675493	119675908
chr1	119678832	119678968
chr1	119711830	119712514
chr1	119755298	119755422
chr1	119809062	119809358
chr1	119871092	119871242
chr1	119903155	119903305
chr1	119948445	119948898
chr1	119968044	119968459
chr1	119986537	119986685
chr1	119987143	119988498
chr1	119988612	119988999
chr1	120088103	120088253
chr1	120133345	120134190
chr1	120142976	120143140
chr1	120175845	120176809
chr1	120340960	120341136
chr1	120354758	120355092
chr1	120414949	120415329
chr1	120415480	120415961
chr1	120534493	120535118
chr1	120558757	120558885
chr1	120561856	120562026
chr1	120723739	120724060
chr1	120724172	120724455
chr1	120728908	120729056
chr1	120844311	120844873
chr1	120849678	120849974
chr1	120850346	120851389
chr1	120914080	120914516
chr1	120941259	120942929
chr1	121097220	121097827
chr1	121184396	121185218
chr1	121458651	121458943
chr1	121516397	121516859
chr1	121518758	121520006
chr1	121547556	121547858
chr1	121551461	121552041
chr1	121586843	121587026
chr1	122694920	122695044
chr1	123195655	123195787
chr1	124203939	124204193
chr1	124420998	124421138
chr1	124450837	124451029
chr1	124614109	124614385
chr1	124722966	124723236
chr1	124723519	124724118
chr1	125178977	125181767
chr1	125181927	125182129
chr1	143184988	143185119
chr1	143193005	143194621
chr1	143195220	143195573
chr1	143213191	143213601
chr1	143213875	143215937
chr1	143216912	143217322
chr1	143217679	143218445
chr1	143220834	143221126
chr1	143221744	143221865
chr1	143222689	143222811
chr1	143231395	143232214
chr1	143236442	143236598
chr1	143236791	143240258
chr1	143245456	143247224
chr1	143253116	143253225
chr1	143253464	143254247
chr1	143254383	143254539
chr1	143256208	143256365
chr1	143262850	143265644
chr1	143265777	143266188
chr1	143266375	143266588
chr1	143885065	143885218
chr1	144101432	144102357
chr1	144103243	144103368
chr1	144103591	144103826
chr1	144103971	144104646
chr1	144412147	144413325
chr1	144418916	144419275
chr1	144461396	144461725
chr1	144524009	144524252
chr1	144532212	144532495
chr1	144546192	144546852
chr1	144551237	144552494
chr1	144560782	144561035
chr1	145215038	145215228
chr1	145216019	145216166
chr1	145232766	145233211
chr1	145280681	145281695
chr1	145282376	145282504
chr1	145287448	145287880
chr1	145424723	145425055
chr1	145425172	145426009
chr1	145465368	145465977
chr1	145607844	145608392
chr1	145690506	145690873
chr1	145701251	145701408
chr1	145721123	145721547
chr1	145772494	145772638
chr1	145786320	145786567
chr1	145823652	145824741
chr1	145845001	145846378
chr1	145858392	145858609
chr1	145858904	145860137
chr1	145871828	145872478
chr1	145885638	145886397
chr1	145891567	145891994
chr1	145912443	145912575
chr1	145918232	145919395
chr1	145926696	145928035
chr1	145932566	145933093
chr1	145957052	145958412
chr1	145962971	145963380
chr1	145964137	145965166
chr1	145977605	145978410
chr1	145978867	145980554
chr1	145988753	145989260
chr1	145996116	145998543
chr1	145999697	145999955
chr1	146007136	146007825
chr1	146013107	146013389
chr1	146019456	146019786
chr1	146035497	146036296
chr1	146036629	146039111
chr1	146039132	146039332
chr1	146051575	146052559
chr1	146376427	146376635
chr1	146376771	146377632
chr1	146387133	146387897
chr1	146399330	146399540
chr1	146400256	146400406
chr1	146401310	146401727
chr1	146409929	146410151
chr1	146412033	146412480
chr1	146472490	146472996
chr1	146938285	146939082
chr1	147073126	147073251
chr1	147084251	147085251
chr1	147107237	147107377
chr1	147171933	147173275
chr1	147178135	147178283
chr1	147225124	147225770
chr1	147242306	147243604
chr1	147273939	147274109
chr1	147494734	147495594
chr1	147515430	147515784
chr1	147527563	147527837
chr1	147528083	147528521
chr1	147539655	147540014
chr1	147541029	147542075
chr1	147544971	147545763
chr1	147549647	147549778
chr1	147579432	147580412
chr1	147581186	147581310
chr1	147587119	147587261
chr1	147598839	147598981
chr1	147599106	147600346
chr1	147617883	147618472
chr1	147626770	147627088
chr1	147627590	147627738
chr1	147640711	147641187
chr1	147648215	147648701
chr1	147669400	147670907
chr1	147699872	147700614
chr1	147717052	147717370
chr1	147723924	147724103
chr1	147872342	147872480
chr1	147902599	147902781
chr1	147928222	147928814
chr1	148038216	148039134
chr1	148151613	148152360
chr1	148262855	148264279
chr1	148280319	148281025
chr1	148303197	148303679
chr1	148318072	148319028
chr1	148334206	148335307
chr1	148345447	148346214
chr1	148361517	148362569
chr1	148362772	148363168
chr1	148363331	148363664
chr1	148364464	148364643
chr1	148371448	148373777
chr1	148388302	148389205
chr1	148401585	148403088
chr1	148458412	148459046
chr1	148522163	148522346
chr1	148522564	148523207
chr1	148529120	148529510
chr1	148951829	148952418
chr1	148977653	148977791
chr1	149103161	149103578
chr1	149160167	149160683
chr1	149176701	149177205
chr1	149390227	149390501
chr1	149390666	149391139
chr1	149392694	149392815
chr1	149395954	149396072
chr1	149558323	149558913
chr1	149585721	149585868
chr1	149607935	149608293
chr1	149635425	149637090
chr1	149692959	149693194
chr1	149708481	149708860
chr1	149740250	149740522
chr1	149792652	149793302
chr1	149812143	149813060
chr1	149813242	149813770
chr1	149843286	149844681
chr1	149848550	149849156
chr1	149849343	149850651
chr1	149879378	149879888
chr1	149885795	149888653
chr1	149899313	149900258
chr1	149917612	149917898
chr1	149927559	149928552
chr1	149939153	149939497
chr1	149962126	149962470
chr1	149995911	149996232
chr1	150007018	150007407
chr1	150009756	150011082
chr1	150050181	150050347
chr1	150050530	150050876
chr1	150058017	150058128
chr1	150066768	150068263
chr1	150073098	150073408
chr1	150103115	150103488
chr1	150106311	150106788
chr1	150109478	150110554
chr1	150118859	150119003
chr1	150149443	150150651
chr1	150150849	150152217
chr1	150168961	150169343
chr1	150186945	150187722
chr1	150213487	150214378
chr1	150234178	150235287
chr1	150235654	150236580
chr1	150255356	150256493
chr1	150268245	150269377
chr1	150281384	150282729
chr1	150293480	150294428
chr1	150321101	150322436
chr1	150363410	150365457
chr1	150385759	150386025
chr1	150401234	150401363
chr1	150429601	150430031
chr1	150464162	150464726
chr1	150477873	150477999
chr1	150487020	150487922
chr1	150515231	150516331
chr1	150537450	150537584
chr1	150548771	150549412
chr1	150560117	150560573
chr1	150560777	150562350
chr1	150562794	150564339
chr1	150567383	150568457
chr1	150569076	150569256
chr1	150572162	150572424
chr1	150577649	150578349
chr1	150578643	150578792
chr1	150579064	150580192
chr1	150580194	150580314
chr1	150604579	150605068
chr1	150611326	150612122
chr1	150613423	150613895
chr1	150619856	150620166
chr1	150621562	150621941
chr1	150628768	150629984
chr1	150636083	150636213
chr1	150674767	150675165
chr1	150676096	150676223
chr1	150696986	150697847
chr1	150764740	150766175
chr1	150770878	150771172
chr1	150841504	150842394
chr1	150869840	150869988
chr1	150875697	150877240
chr1	150889633	150890413
chr1	150922527	150922930
chr1	150925876	150926704
chr1	150973689	150975108
chr1	150977391	150977507
chr1	150979249	150979917
chr1	151007880	151008817
chr1	151024460	151024960
chr1	151047487	151048949
chr1	151056106	151056843
chr1	151057548	151058104
chr1	151059309	151059924
chr1	151070230	151071433
chr1	151131213	151131638
chr1	151146236	151147441
chr1	151156135	151157750
chr1	151158289	151158759
chr1	151165629	151166496
chr1	151175846	151176001
chr1	151189622	151190390
chr1	151198116	151199152
chr1	151251818	151251940
chr1	151254406	151255524
chr1	151281185	151282878
chr1	151300994	151301289
chr1	151302065	151302184
chr1	151311563	151312206
chr1	151326967	151328053
chr1	151340609	151341267
chr1	151346870	151347759
chr1	151398858	151400131
chr1	151410768	151411068
chr1	151428273	151428447
chr1	151443798	151444559
chr1	151457842	151459589
chr1	151472691	151472998
chr1	151473131	151473765
chr1	151484113	151484475
chr1	151494742	151495113
chr1	151499488	151499641
chr1	151510840	151512108
chr1	151534651	151534928
chr1	151539779	151540775
chr1	151568840	151569086
chr1	151569798	151569961
chr1	151582016	151582210
chr1	151586237	151586402
chr1	151586527	151586687
chr1	151593752	151594458
chr1	151606536	151606668
chr1	151611661	151612629
chr1	151720759	151721589
chr1	151735186	151735642
chr1	151756195	151756498
chr1	151756507	151756783
chr1	151763030	151763971
chr1	151790091	151791196
chr1	151822516	151822658
chr1	151826215	151826479
chr1	151830748	151830911
chr1	151837284	151837710
chr1	151838453	151838578
chr1	151839295	151840133
chr1	151871856	151872033
chr1	151889108	151889595
chr1	151891488	151891888
chr1	151898219	151899240
chr1	151904936	151905848
chr1	151909211	151909938
chr1	151933994	151934433
chr1	151941260	151941740
chr1	151945514	151946736
chr1	151967848	151968519
chr1	151972980	151973187
chr1	151984162	151984772
chr1	151993079	151994604
chr1	152013762	152014044
chr1	152034621	152035979
chr1	152036150	152036614
chr1	152036706	152037101
chr1	152047602	152048667
chr1	152062315	152062476
chr1	152085175	152085316
chr1	152110515	152110642
chr1	152110811	152110940
chr1	152111178	152111503
chr1	152188728	152189641
chr1	152189763	152190039
chr1	152347075	152347303
chr1	152392851	152393188
chr1	152440786	152441183
chr1	152458488	152458678
chr1	152459804	152460602
chr1	152461664	152461823
chr1	152545770	152546240
chr1	152766350	152766479
chr1	152859002	152859149
chr1	152958396	152958703
chr1	152960126	152960431
chr1	153352639	153353197
chr1	153384434	153384569
chr1	153422376	153422686
chr1	153495046	153495244
chr1	153509680	153509981
chr1	153510910	153511181
chr1	153526375	153526512
chr1	153532144	153532359
chr1	153533215	153533674
chr1	153535419	153536530
chr1	153540910	153541046
chr1	153544777	153546047
chr1	153565846	153566855
chr1	153568681	153568798
chr1	153572629	153573040
chr1	153617694	153617817
chr1	153633647	153634781
chr1	153649368	153649904
chr1	153658437	153659331
chr1	153670574	153671954
chr1	153678693	153679189
chr1	153679379	153679903
chr1	153700304	153700450
chr1	153727536	153728458
chr1	153749217	153749703
chr1	153775313	153776257
chr1	153783299	153784099
chr1	153797141	153797642
chr1	153805184	153805864
chr1	153821454	153821566
chr1	153823630	153823817
chr1	153849682	153850098
chr1	153876929	153877074
chr1	153881025	153881152
chr1	153882043	153882641
chr1	153922322	153923914
chr1	153945057	153946820
chr1	153957722	153958886
chr1	153963379	153964084
chr1	153967019	153968051
chr1	153976888	153978384
chr1	153986821	153987198
chr1	153990548	153991456
chr1	154096013	154096130
chr1	154157500	154158524
chr1	154170747	154171323
chr1	154182096	154183512
chr1	154199006	154199486
chr1	154205975	154206446
chr1	154213318	154213638
chr1	154219710	154221006
chr1	154221133	154221763
chr1	154241757	154242119
chr1	154246262	154246436
chr1	154265395	154266229
chr1	154272085	154272981
chr1	154304971	154305293
chr1	154324716	154325758
chr1	154328359	154328953
chr1	154329557	154329959
chr1	154334955	154335323
chr1	154337626	154337788
chr1	154342585	154343336
chr1	154345158	154345463
chr1	154352496	154353828
chr1	154361182	154361351
chr1	154385671	154385934
chr1	154386245	154387301
chr1	154403683	154403793
chr1	154404607	154405517
chr1	154405787	154406845
chr1	154407061	154408367
chr1	154418289	154418676
chr1	154419585	154420477
chr1	154423416	154423649
chr1	154431543	154432087
chr1	154433081	154433523
chr1	154439600	154440529
chr1	154441304	154442061
chr1	154445087	154445241
chr1	154463332	154464053
chr1	154464851	154465381
chr1	154467881	154467994
chr1	154478653	154479106
chr1	154479627	154480387
chr1	154501805	154502078
chr1	154502203	154502371
chr1	154510030	154510151
chr1	154546564	154546837
chr1	154557940	154559770
chr1	154567924	154568369
chr1	154607876	154608396
chr1	154609187	154609888
chr1	154614891	154615110
chr1	154627059	154628444
chr1	154657554	154657721
chr1	154669761	154670282
chr1	154719450	154719575
chr1	154736990	154737154
chr1	154747605	154748504
chr1	154751932	154752065
chr1	154759150	154759674
chr1	154760246	154760883
chr1	154784762	154785434
chr1	154791179	154792153
chr1	154870276	154870546
chr1	154878469	154878747
chr1	154936311	154937875
chr1	154942569	154942786
chr1	154952052	154952252
chr1	154955018	154956446
chr1	154961156	154962529
chr1	154973883	154975752
chr1	154982932	154983844
chr1	155000858	155002366
chr1	155006936	155007221
chr1	155017275	155017949
chr1	155044783	155045177
chr1	155050582	155052049
chr1	155052202	155052713
chr1	155061611	155061836
chr1	155062872	155064273
chr1	155070853	155071350
chr1	155084743	155086265
chr1	155091405	155091654
chr1	155126784	155128119
chr1	155135135	155137077
chr1	155140269	155140649
chr1	155167270	155168138
chr1	155172698	155174212
chr1	155176576	155176875
chr1	155193029	155195187
chr1	155206957	155207256
chr1	155208362	155209280
chr1	155226606	155228069
chr1	155241215	155241361
chr1	155244334	155245120
chr1	155250427	155251028
chr1	155255305	155255564
chr1	155261508	155262707
chr1	155273078	155273831
chr1	155277221	155277598
chr1	155278419	155279033
chr1	155308354	155309456
chr1	155323182	155324876
chr1	155465971	155467228
chr1	155487360	155487477
chr1	155503776	155504048
chr1	155504384	155504493
chr1	155514641	155515172
chr1	155536124	155536731
chr1	155539785	155539984
chr1	155562032	155563845
chr1	155570118	155570255
chr1	155591908	155592118
chr1	155598717	155599541
chr1	155609665	155610277
chr1	155636505	155637743
chr1	155656597	155656761
chr1	155658949	155659058
chr1	155668579	155668702
chr1	155687943	155689449
chr1	155729212	155729665
chr1	155745020	155745832
chr1	155805778	155805893
chr1	155842807	155843105
chr1	155847967	155848399
chr1	155857013	155857545
chr1	155859077	155859938
chr1	155893502	155893936
chr1	155910116	155911789
chr1	155934027	155934874
chr1	155946145	155946639
chr1	155976298	155977887
chr1	155978508	155978740
chr1	155981334	155981607
chr1	155989314	155989699
chr1	156004897	156005400
chr1	156020380	156021257
chr1	156044614	156044814
chr1	156053014	156053602
chr1	156053746	156055176
chr1	156066479	156066589
chr1	156082236	156082879
chr1	156090455	156091251
chr1	156096705	156097747
chr1	156104208	156104392
chr1	156106007	156106826
chr1	156114161	156115075
chr1	156119691	156119802
chr1	156123645	156123986
chr1	156124860	156125178
chr1	156126850	156127639
chr1	156141208	156141331
chr1	156146046	156146405
chr1	156160802	156161019
chr1	156193584	156194346
chr1	156198781	156199296
chr1	156212703	156213561
chr1	156217809	156218445
chr1	156222837	156223381
chr1	156225439	156225703
chr1	156245746	156245927
chr1	156282189	156283356
chr1	156295300	156295779
chr1	156337825	156339011
chr1	156356884	156357339
chr1	156385606	156386033
chr1	156420112	156420711
chr1	156445919	156446070
chr1	156456413	156457740
chr1	156480821	156481809
chr1	156488796	156489517
chr1	156500463	156501656
chr1	156504567	156505515
chr1	156524726	156525053
chr1	156543915	156544125
chr1	156572525	156572685
chr1	156591273	156592313
chr1	156599931	156600063
chr1	156600949	156601857
chr1	156607975	156609297
chr1	156624345	156624771
chr1	156625742	156626078
chr1	156657345	156657682
chr1	156660056	156660589
chr1	156684302	156684457
chr1	156689136	156689885
chr1	156705769	156706950
chr1	156725791	156726170
chr1	156727980	156729251
chr1	156740577	156741615
chr1	156750214	156750588
chr1	156751178	156752286
chr1	156766750	156767942
chr1	156797292	156797559
chr1	156813895	156814268
chr1	156816357	156817309
chr1	156821918	156822083
chr1	156848818	156849180
chr1	156859802	156860945
chr1	156892268	156892788
chr1	156927691	156928012
chr1	156963722	156964042
chr1	156988197	156988418
chr1	157034323	157034554
chr1	157045467	157045981
chr1	157089934	157090421
chr1	157133298	157133856
chr1	157137901	157139105
chr1	157163564	157163864
chr1	157219298	157219425
chr1	157230139	157230261
chr1	157496187	157496393
chr1	157695559	157695669
chr1	158117930	158118284
chr1	158124930	158125209
chr1	158149667	158150082
chr1	158203732	158204419
chr1	158248234	158248354
chr1	158371276	158371512
chr1	158550649	158550799
chr1	158819522	158819836
chr1	158830244	158830381
chr1	158873177	158873291
chr1	158930528	158932488
chr1	158969236	158970122
chr1	158996256	158996647
chr1	158998228	158998987
chr1	159008873	159010685
