seqnames,start,end,width,T0,T20,T60,T2H,T4H,T24H,LR
chr1,160447024,160447207,184,4.18221620688007,4.65934456819005,5.52722881231128,5.70384054759933,5.38409929442356,5.43046702554421,-5.32012
chr11,60447098,60447295,198,5.49047854536449,5.66228676366821,4.83254635042426,4.66358108840994,4.2070483273967,5.95065147289045,-1.41758
chr1,160451167,160452037,871,6.65402979031363,6.66375561437278,7.23314297878632,7.13933528138979,7.39407729380244,7.0703593080079,-1.13623
chr1,160453493,160455128,1636,6.85446237299958,7.12928288374038,7.57997675104742,7.78199818700793,8.07517270409395,8.44999449078954,-12.2581
chr1,160459852,160461382,1531,7.21871647449182,7.4983900521222,8.34240342579966,8.76263429982547,9.28939955997494,8.92662994503789,-7.84131
chr1,160474259,160475014,756,6.09895652643656,6.16195151493024,6.08683989143552,6.74007848463583,7.37973642161155,7.33369809762468,-2.97978
chr1,160544641,160545265,625,6.59124811249179,7.05940871213871,7.23988712411501,7.43150833549358,7.61218023773262,6.97963837041038,-4.17982
chr1,160559090,160559227,138,4.48816214665559,4.30407046410992,5.33904587282243,5.44633131059593,4.87201328078305,4.97379142134904,-1.03392
chr1,160575131,160575355,225,5.90609456365831,5.72380976969294,6.29544673486422,6.38836388331318,6.26115097062474,5.71387833697733,-2.06428
chr1,160575398,160575695,298,6.16511368901273,5.89404768072724,6.43127949502861,6.58409361174681,6.95554719704567,6.24583138906707,-1.20956
chr1,160576397,160578012,1616,7.95180263684309,8.16350978014676,8.9058799572659,8.82591680461254,9.11207195319528,8.50679067140667,-1.91506
chr1,160641268,160642009,742,6.71419295516409,6.97336696282985,8.40674920101492,8.11533577731824,8.45279188035907,7.84033373095089,-1.26207
chr1,160664571,160665766,1196,7.56753092068338,7.39816670450172,7.71195206595198,7.80573746916979,7.73556158899817,7.36475737071979,-2.13947
chr1,160675258,160676024,767,7.71468838869544,7.63276431551835,8.08962180731022,8.15899636981447,8.0436815921492,7.79544567031353,-2.33055
chr1,160690154,160690431,278,4.79717580479719,5.04404697902808,5.48243390936458,5.70384054759933,5.66993264961427,5.77681309651547,-6.5155
chr1,160726578,160727260,683,7.0421990326564,7.15184193616818,7.15679890105829,7.15173800380446,7.03089983744422,7.5382575690875,-1.04727
chr1,160744425,160744809,385,6.22836965863438,5.72380976969294,6.51150173985022,6.52811144311022,6.33733883006061,7.6177627806034,-1.51338
chr1,160766975,160768574,1600,8.56780516546109,8.41735010243442,8.74925628455831,8.53539645383696,9.0086895970989,9.25419865776062,-1.07826
chr1,160782363,160782696,334,6.22836965863438,5.72380976969294,5.20760637766415,5.52471203007689,5.76126989998744,5.77681309651547,-1.16183
chr11,61091372,61093104,1733,8.17692989741774,8.50757429804854,8.3361228897789,8.72162509583098,8.71799273400623,9.18337448168503,-2.37849
chr1,161092573,161093003,431,5.90609456365831,6.11679762994236,6.45465891123761,6.74007848463583,7.66043497924373,7.62633218923819,-4.03646
chr11,61098316,61098677,362,5.95678047028451,5.13743833533723,5.12258158197296,5.83267621775595,5.98618217214907,6.39370302228713,-1.31281
chr1,161115433,161115620,188,5.3833852889155,5.59802282018045,5.38844238897142,6.13711079148242,7.3652515638831,6.3734840196726,-1.4443
chr11,61120324,61121198,875,8.76557065374439,8.62912515537382,8.62596218602139,8.3104946300925,7.97379295947042,7.64331979851592,-5.83276
chr11,61300993,61301125,133,4.00087951894663,5.34746305612683,4.37425468318362,3.57952643960777,3.22012246598406,4.80288962041418,-1.85793
chr1,161386395,161386575,181,5.74238759125376,5.49591832898772,5.23486975631604,5.63483449693557,5.92823646535612,6.10577764125669,-1.39225
chr1,161389660,161390069,410,7.86157771317733,7.77033601863427,7.39295390131581,7.15173800380446,7.43626392996239,7.60046973149775,-1.62032
chr1,161390184,161390833,650,8.41758214213653,8.33595729019773,8.08213540923352,8.07031252927362,8.10162856233106,8.12063065678434,-3.29687
chr1,161408656,161409163,508,6.22836965863438,6.44373279965767,6.05659947936318,5.92227342434508,6.16407439466762,6.59920432550761,-1.70649
chr1,161421895,161422388,494,6.52560957486019,6.89529864085931,6.61887986403476,6.5470145659366,6.71401530198311,7.15571138973496,-1.04876
chr1,16158100,16158349,250,6.79998000328118,7.15184193616818,7.01459693348786,6.83542281999511,6.45144292662007,6.05589953392676,-6.21617
chr1,16161951,16162654,704,7.70730631807903,7.92240728822341,7.88111231959927,7.42129969402809,7.42931793513848,7.09526519845218,-1.63176
chr11,61645594,61645814,221,5.30730167861674,5.13743833533723,5.17981784840544,4.73125719157401,4.27060752748218,4.80288962041418,-2.14409
chr1,161730351,161730480,130,4.90435831019157,4.38246950909199,5.45950385416116,5.59905291350124,6.11297133109978,5.80728001932447,-1.47284
chr1,161792781,161793072,292,6.05310386567813,5.86703340583917,5.80700512072057,5.83267621775595,5.71632397608075,6.52781743804873,-1.8961
chr1,161806589,161806733,145,5.14192386560046,5.22514991193933,4.46914519981333,3.96407440613584,3.99761645307196,4.53809530714057,-5.86917
chr11,61871092,61871734,643,7.80044684023481,7.82048277808129,7.60108315904914,7.46170786296197,7.5622554695741,7.47324130943773,-2.12257
chr1,161932993,161933115,123,5.49047854536449,5.09149822425755,4.16341013839067,3.84692295857022,3.83893719931423,4.46353851913156,-7.05497
chr1,161933936,161934728,793,7.14413247498907,7.14060650326986,7.06103500766953,6.7068434456073,6.70253814720537,6.86845144651489,-1.57266
chr11,61947758,61947966,209,6.02961920240824,6.64797216542187,6.26931462714622,5.80152978594899,5.82616761454982,6.00423505294317,-1.58377
chr1,161962195,161962841,647,6.384631195422,6.13955122013892,6.81227687075272,6.62024351061006,7.4973173566991,8.34488086323983,-3.52491
chr11,61972742,61973016,275,5.88006780552379,5.09149822425755,5.54911526315774,6.06024663062615,6.21342904404007,5.71387833697733,-2.30707
chr11,62025226,62026101,876,9.75319821080912,9.97914147819084,10.4376895141796,9.00064013580581,8.73499240882415,7.64331979851592,-1.77717
chr11,62081612,62082317,706,7.27971339805951,7.35020241554189,7.45802618469435,7.13933528138979,7.05817240381269,6.8244431221453,-1.75178
chr11,62115267,62115439,173,4.61980979914175,4.65934456819005,4.55817778667384,4.51788907918208,4.33148433089033,5.57912088811703,-1.8808
chr1,16217042,16217714,673,8.31931660388651,8.40800941068619,8.26186033407722,8.20137437262327,8.17820416698479,7.98727877114934,-4.2881
chr11,62171306,62171641,336,6.50872246882592,6.26901519759322,6.32111391036255,6.11194169592212,5.94781144146432,6.68374036484234,-1.79245
chr11,62340253,62340569,317,6.47434342816581,6.76965407993908,5.94546857840904,5.76969606674065,5.98618217214907,6.10577764125669,-1.81649
chr11,62380702,62381228,527,7.15502632224822,7.04742677067938,6.89150841671015,6.74007848463583,6.73669927612035,6.91115697297451,-5.71209
chr11,62444474,62444778,305,5.95678047028451,5.66228676366821,5.71319135861211,5.44633131059593,5.46783474570266,6.17750336300288,-1.20247
chr11,62456639,62456747,109,5.14192386560046,4.94418900722656,4.96869114014734,4.07242311967601,3.56245706882038,3.91090635854622,-2.04525
chr11,6251315,6251508,194,5.59016851333716,5.49591832898772,5.48243390936458,5.22944297874888,4.91242515280654,6.20064080883853,-2.3365
chr1,162554618,162554731,114,4.61980979914175,4.59494646068245,4.83254635042426,4.66358108840994,4.69799500281378,3.66692800918002,-2.03065
chr11,63242183,63242760,578,5.62192432896117,5.86703340583917,6.39548426098165,6.36724725546697,6.16407439466762,6.65051796902704,-3.30106
chr11,63560916,63561134,219,5.82656187343657,5.97218192383445,6.43127949502861,6.2336133305043,6.19716437782458,5.34997137521807,-1.57342
chr11,63687878,63688030,153,4.48816214665559,4.38246950909199,4.16341013839067,4.97407918963914,5.66993264961427,5.71387833697733,-2.25874
chr1,16386910,16387686,777,7.40364015339525,7.53317507020514,7.15679890105829,7.03607712896881,6.9163416786298,7.05774324925009,-2.90695
chr11,64653205,64653323,119,6.07621235323144,6.0463010529903,5.69367369495936,5.73714404258125,5.71632397608075,5.74568886531846,-1.31475
chr1,164660582,164660941,360,5.22698115723112,5.78281611401814,5.92887015086917,5.92227342434508,5.54697556636532,4.53809530714057,-6.57147
chr11,64762917,64763441,525,7.80044684023481,7.44458753449466,7.45802618469435,7.37972704645725,7.15397973301628,7.1438230615137,-2.31673
chr11,64764151,64764652,502,7.93925371300567,7.71838323976225,7.59583543485524,7.57655538852712,7.40119462434726,7.25851532475915,-7.26371
chr11,64779842,64780128,287,7.43078773422513,7.34041518893019,7.35618262940673,7.11420530383292,6.89633201163239,6.49075412872458,-6.67279
chr11,64865043,64865219,177,5.3833852889155,5.72380976969294,6.11645942453937,6.11194169592212,6.33733883006061,5.68135056170934,-2.23084
chr11,6523381,6523697,317,5.45565667390192,5.26708378094173,5.03223032427034,5.44633131059593,6.38119217902114,6.43331029043636,-2.86466
chr11,65419031,65419364,334,7.49221340691787,7.4983900521222,7.59056855264456,7.5673263350928,7.79080123680391,8.24825533307754,-5.59204
chr11,65439714,65439872,159,4.34328410015616,4.0395282381823,4.64203384387625,5.40548397193827,5.80485777460951,5.80728001932447,-6.79625
chr11,65652313,65653389,1077,9.45787785540536,9.62931311437114,9.41806462399463,9.32200481794051,9.29323039331043,9.10583238234913,-3.26355
chr11,65706352,65706766,415,7.27971339805951,7.29045762298238,7.09862326546112,6.89565580765317,6.92624339273311,6.91115697297451,-3.30491
chr1,165842914,165843114,201,4.85176219576804,5.18196059644465,5.92887015086917,5.89302161873041,5.29520265614761,5.17410784550266,-2.17918
chr11,66115663,66116577,915,7.42179518175584,7.77760744511208,7.84618048899038,7.71671468773982,7.39407729380244,7.45411406687634,-1.0103
chr11,66183591,66184083,493,7.41274622548891,7.1850325888582,7.27970304774237,6.72355666651413,6.59491554282008,6.20064080883853,-3.7681
chr11,66389129,66389330,202,6.72884974157072,6.16195151493024,5.97810328804293,6.06024663062615,6.13020760011796,6.22341303387317,-4.27028
chr1,166392443,166392557,115,4.61980979914175,5.34746305612683,4.04518006843287,3.71941093266912,3.66062331636281,4.74110666975992,-1.51355
chr1,16678038,16678359,322,5.74238759125376,5.78281611401814,5.71319135861211,5.97905568321314,6.43766377818512,7.33369809762468,-7.47408
chr11,6695193,6695807,615,5.55769794375506,6.02201533142515,7.19200232092373,6.86585363435204,7.88011124234709,6.99295303730738,-1.21995
chr1,166969355,166969544,190,4.85176219576804,5.18196059644465,5.12258158197296,5.44633131059593,5.69331477485038,5.71387833697733,-3.03191
chr1,167043809,167044347,539,7.50929371955049,7.64076124986122,7.44641108639903,7.16403500929859,7.24381891351637,7.19079965395609,-1.373
chr11,67133250,67133397,148,4.18221620688007,5.22514991193933,4.68220219596889,3.84692295857022,3.92045733068055,4.60898768483527,-1.20738
chr11,67144444,67144627,184,5.1850792633522,4.83690183122187,4.90222412008915,4.51788907918208,3.99761645307196,4.46353851913156,-1.84922
chr11,67234116,67234264,149,5.30730167861674,5.38603340991896,5.28789792196659,4.91709679921989,4.95173580924519,4.60898768483527,-2.98296
chr11,67351323,67351438,116,6.52560957486019,6.34928987355253,6.61887986403476,6.75641323433892,6.81339693248956,6.93894081230168,-3.94123
chr11,6744050,6744200,151,5.77099485500094,4.22116499098296,4.51434818930097,5.08170637305998,5.26431004855217,5.26471765824128,-1.067
chr11,67459914,67460084,171,5.3833852889155,5.72380976969294,6.0412382014485,5.48605390181876,4.50007001799973,4.80288962041418,-2.036
chr1,167540318,167540659,342,6.88095093367391,6.76965407993908,6.58749716495101,6.56567320772691,6.38119217902114,6.58168602134824,-2.68934
chr11,6757472,6757921,450,7.17657030014202,6.89529864085931,6.60849463140782,6.75641323433892,6.78102447027729,6.52781743804873,-1.25007
chr1,167655008,167655154,147,4.90435831019157,4.83690183122187,5.28789792196659,5.36344633056216,5.41255455238495,4.91904315407099,-2.18452
chr11,67727441,67727600,160,4.09439508373918,4.72099052511635,4.32436145800226,5.32014692742487,5.7389719624093,5.74568886531846,-1.29825
chr1,167752596,167752751,156,4.61980979914175,4.52753893578714,4.37425468318362,4.85777088513219,5.44045940638668,4.60898768483527,-1.26235
chr1,167761890,167762623,734,7.00655538537418,7.39816670450172,7.52581893976785,7.29280552496144,7.06714988168033,6.89706179162632,-3.43431
chr11,67805068,67806118,1051,9.43794569453487,9.47907435763347,9.24617188336332,9.10955666709534,9.20447603598654,9.27614727843252,-2.71265
chr1,168082210,168082493,284,6.60720151560121,6.44373279965767,6.29544673486422,6.08632569495143,6.16407439466762,7.13183595463861,-4.03
chr11,68192086,68192476,391,6.26905019354571,5.97218192383445,5.84288663640331,5.97905568321314,6.09552664315336,5.86634904673339,-2.14877
chr1,168237305,168237638,334,5.26770031576371,5.34746305612683,5.36395553183076,5.83267621775595,5.92823646535612,7.00614594568241,-5.9643
chr11,68340455,68340585,131,5.41997348582663,5.81143827741664,5.77020837857604,5.13265149533325,4.50007001799973,4.91904315407099,-4.044
chr1,168420286,168420446,161,4.61980979914175,5.04404697902808,5.89508916862412,5.70384054759933,5.38409929442356,5.43046702554421,-1.89571
chr11,68487853,68488326,474,5.82656187343657,5.81143827741664,6.10172567035567,6.16184830834503,6.14724037160272,5.74568886531846,-2.97362
chr11,68491660,68491801,142,5.22698115723112,4.38246950909199,4.72128238634534,4.97407918963914,4.60242404634431,3.79406853565548,-1.10325
chr11,68528668,68529006,339,6.09895652643656,6.36867954036486,6.38335239626276,6.21008608836,6.18071425409363,6.00423505294317,-1.35492
chr11,68569405,68569599,195,4.41754097420465,4.89154250163211,4.55817778667384,4.85777088513219,5.38409929442356,5.71387833697733,-1.32056
chr11,68584160,68584436,277,6.20759098479917,6.07018471765236,6.02571160050784,6.08632569495143,5.98618217214907,6.76359592928378,-1.72746
chr11,68962681,68963127,447,6.57511632128753,6.59955854344522,6.38335239626276,6.58409361174681,6.72540187205158,5.50670775371092,-2.66911
chr1,168977359,168977488,130,3.41266361198545,3.71533545424598,4.42247995627228,4.35581430643827,4.2070483273967,4.74110666975992,-2.84296
chr1,168991624,168992235,612,6.34712371677106,5.86703340583917,5.86049819415542,6.30197702019088,6.8026866207154,7.8105640726386,-8.62797
chr1,169138790,169139505,716,5.49047854536449,5.99731378441907,6.05659947936318,6.44992028482196,7.27514866721938,7.95362517745807,-5.70618
chr11,69166671,69167284,614,6.47434342816581,6.56635598357587,6.22920692929416,6.46986894435286,6.92624339273311,7.8695014986072,-3.61398
chr11,69238986,69239246,261,4.26499676518453,3.93934587329365,4.04518006843287,4.07242311967601,4.69799500281378,6.17750336300288,-6.78419
chr11,69297187,69297902,716,7.77948039092791,7.94841345333616,7.81941511326695,7.5673263350928,7.48397146211779,7.84033373095089,-3.4775
chr1,169327062,169327179,118,3.55105515620363,3.12469562866815,3.91638902843273,4.91709679921989,4.95173580924519,5.8371168237257,-3.53477
chr11,69352827,69353080,254,5.0041256049695,4.59494646068245,4.46914519981333,4.66358108840994,6.18071425409363,6.39370302228713,-1.02456
chr11,69558496,69559055,560,6.6993857363213,6.90860693515134,6.69937541920262,6.8507184604583,7.32090341845352,7.37496362614752,-1.04648
chr1,169594270,169594986,717,5.71320157740104,5.97218192383445,5.31369855443255,6.18616879804727,7.22789515154892,8.19740212659165,-2.13072
chr1,169601041,169601814,774,6.60720151560121,6.47984427538115,6.81227687075272,7.06259275237466,7.45690348767666,7.45411406687634,-6.45215
chr1,169623525,169624045,521,6.18650866373153,5.46021195551005,5.36395553183076,6.62024351061006,7.45690348767666,6.39370302228713,-2.09864
chr1,169647724,169648974,1251,6.6993857363213,6.38781206428582,6.84802911940919,7.76595216923921,8.27823636268606,8.07127226676538,-5.38849
chr1,169667105,169667931,827,6.47434342816581,6.75499338350158,6.576882706953,6.74007848463583,7.45005639106786,7.86226465464261,-2.89368
chr1,169680395,169681522,1128,6.93251221145186,7.03534448222503,7.77831232151956,7.88958482826441,8.8564799323233,8.3133859771665,-2.55921
chr1,169683295,169683588,294,4.90435831019157,5.13743833533723,4.83254635042426,5.59905291350124,6.51843112884217,6.49075412872458,-2.13965
chr1,169701203,169702130,928,7.70730631807903,7.55872426033733,7.78293755576731,7.67435954708289,7.56859136745849,7.0703593080079,-1.40881
chr1,169809569,169809773,205,5.3833852889155,4.89154250163211,4.75933181997982,5.27550766882142,5.29520265614761,6.05589953392676,-1.28432
chr1,170385284,170385460,177,5.65299618092312,5.38603340991896,5.26162746547885,4.43912646583932,4.14055940358442,5.26471765824128,-2.2602
