ATACchr ATACstart ATACend BIC_atacseq LR_atacseq
chr1 42455875 42457138 0.272599 -1.51916
chr14 24575681 24575793 1.79177 1.25073e-05
chr14 24605512 24605684 1.7161 -0.0756634
chr1 42462770 42463693 1.79181 5.03492e-05
chr14 24634258 24634683 0.60847 -1.18329
chr14 24657262 24657391 0.891858 -0.899902
chr14 24665573 24665960 1.09756 -0.694202
chr14 24673428 24674771 1.79207 0.0003122
chr14 24678877 24679471 1.79176 2.28908e-06
chr14 24687106 24687236 1.79197 0.000214753
chr14 24692944 24693307 1.79183 7.48063e-05
chr14 24713059 24713191 1.11017 -0.68159
chr14 24734297 24734467 1.79182 6.50639e-05
chr14 24992040 24992222 -0.380098 -2.17186
chr14 25004464 25004610 0.892398 -0.899362
chr14 25048654 25048780 1.79175 -5.71998e-06
chr14 25070883 25071033 0.789705 -1.00205
chr1 42529828 42530183 0.0207466 -1.77101
chr14 25846779 25846887 1.78358 -0.00818007
chr14 26493893 26494031 1.79177 1.04556e-05
chr1 42657693 42658836 1.79177 1.28718e-05
chr1 42661074 42661336 0.513184 -1.27858
chr1 42681434 42683377 1.79179 2.66586e-05
chr1 42690744 42691103 1.6604 -0.131355
chr1 42706081 42706276 1.79182 5.78166e-05
chr1 42706379 42706494 1.79186 9.81484e-05
chr14 27095673 27095836 1.73164 -0.060119
chr1 42718743 42718871 1.79177 1.31407e-05
chr14 27450847 27450983 1.79176 3.51332e-06
chr14 27466211 27466518 1.73271 -0.0590526
chr14 27466694 27466808 1.79177 1.45372e-05
chr14 27608154 27608334 1.74865 -0.043107
chr1 42766308 42767718 1.7918 3.7868e-05
chr1 42777978 42778095 1.78988 -0.00187627
chr14 27845540 27845852 1.79178 2.04024e-05
chr1 42785149 42785677 1.79178 1.94476e-05
chr14 28001514 28001703 1.79185 9.31529e-05
chr14 28005869 28006001 1.7918 3.71304e-05
chr1 42816281 42817706 1.79181 4.87845e-05
chr14 28252792 28252956 1.79177 6.56742e-06
chr14 28256479 28256613 1.79177 8.31537e-06
chr14 28261367 28261559 1.79176 1.38556e-13
chr14 28439855 28440079 1.79181 4.62889e-05
chr1 42846120 42847127 1.79177 7.73407e-06
chr14 28462011 28462323 -1.88163 -3.67339
chr14 28467327 28467464 1.79176 3.62977e-06
chr14 28502708 28502825 1.4381 -0.353663
chr14 28633768 28633999 1.65749 -0.13427
chr14 29122274 29122482 0.241712 -1.55005
chr1 42913466 42913712 0.194469 -1.59729
chr14 29206917 29207075 1.78539 -0.00636739
chr1 42923027 42924833 1.79177 1.21475e-05
chr1 42931161 42932571 1.79177 1.30062e-05
chr14 29359136 29359265 1.7918 3.7847e-05
chr1 42936694 42936854 -1.17897 -2.97073
chr1 42937127 42937409 1.78394 -0.00781524
chr1 42943272 42943384 1.04875 -0.743012
chr14 29434802 29434930 1.79178 1.89432e-05
chr1 42945299 42945469 1.46799 -0.323773
chr1 42952351 42952906 1.31922 -0.472536
chr1 42957881 42959563 1.79179 2.94169e-05
chr14 29719980 29720112 1.7918 3.57424e-05
chr14 30056584 30056775 1.79177 5.56029e-06
chr14 30320350 30320506 1.79177 6.11982e-06
chr1 43034754 43034953 1.56508 -0.226684
chr14 30355462 30355692 1.79183 7.41332e-05
chr14 30362463 30362610 1.77966 -0.0120962
chr14 30375010 30375634 1.38711 -0.404649
chr14 30522177 30522575 -3.16522 -4.95698
chr14 30523695 30523803 0.953157 -0.838603
chr14 30558810 30559937 1.79177 1.19838e-05
chr14 30569624 30569781 1.79177 8.7936e-06
chr14 30621515 30622749 1.79182 5.75254e-05
chr14 30655987 30656769 1.79199 0.000226538
chr14 30656772 30656916 1.79177 7.56338e-06
chr14 30690683 30691311 0.74141 -1.05035
chr14 30691336 30691451 1.28778 -0.503976
chr14 30717388 30717579 1.69211 -0.0996493
chr1 43073590 43074087 1.68273 -0.109034
chr14 30874172 30874995 1.64467 -0.147085
chr14 30907576 30907743 1.79179 3.12907e-05
chr14 30908706 30908832 1.64281 -0.148945
chr14 30910015 30910230 1.79176 6.9858e-07
chr14 30969927 30970174 1.79177 9.21602e-06
chr14 30979929 30980514 1.43461 -0.357146
chr14 30990438 30990615 1.79172 -4.017e-05
chr14 30991006 30991192 1.79176 -1.11401e-06
chr1 43102017 43102181 1.79177 7.18143e-06
chr14 31024893 31027015 1.79182 6.19415e-05
chr14 31037929 31038084 1.79213 0.000371095
chr14 31082142 31082374 1.79177 9.49239e-06
chr14 31122189 31122328 1.79182 5.94329e-05
chr14 31124117 31124644 1.79177 9.67589e-06
chr14 31127761 31128110 1.79178 1.77323e-05
chr14 31180732 31180948 1.79176 1.85082e-06
chr14 31206789 31208677 1.79177 1.12741e-05
chr14 31274005 31274137 -6.6789 -8.47066
chr14 31316209 31316352 1.76428 -0.0274784
chr14 31326222 31326371 1.7918 4.15875e-05
chr14 31355846 31356357 1.79184 8.54552e-05
chr14 31389830 31390025 0.221133 -1.57063
chr14 31420010 31421148 1.79178 2.4963e-05
chr14 31456900 31457944 1.79184 8.41005e-05
chr14 31458082 31458292 1.79191 0.000148302
chr14 31560956 31561867 0.698213 -1.09355
chr14 31573032 31573150 1.79178 1.5754e-05
chr14 31613040 31613161 1.79228 0.000518398
chr1 43171923 43172891 1.79391 0.0021543
chr14 31854355 31854588 1.15456 -0.637196
chr14 31927370 31927756 1.79178 1.93183e-05
chr14 31937758 31938354 1.79198 0.000222985
chr14 31944575 31945287 -4.10245 -5.89421
chr14 32075922 32077512 1.79027 -0.0014859
chr14 32077861 32079156 1.79207 0.000313986
chr14 32085048 32085196 -0.308428 -2.10019
chr14 32098191 32098451 1.7918 3.87062e-05
chr14 32101798 32101920 -0.910846 -2.70261
chr14 32102012 32102862 1.79185 9.36279e-05
chr14 32188362 32188616 1.79177 1.21692e-05
chr14 32201047 32204195 1.79178 2.11908e-05
chr14 32225115 32225224 0.992075 -0.799685
chr14 32230817 32231082 1.79178 2.42115e-05
chr14 32252028 32252520 1.79185 9.09243e-05
chr14 32254970 32255100 0.828134 -0.963626
chr1 43227195 43227482 1.79178 2.24939e-05
chr14 32334132 32334250 -0.508982 -2.30074
chr14 32422134 32422307 -0.719876 -2.51164
chr14 32460748 32460861 1.79177 6.13554e-06
chr14 32507136 32507294 1.79186 9.76883e-05
chr14 32575658 32575877 1.7918 3.8647e-05
chr14 32576060 32576391 -1.54906 -3.34082
chr14 32593656 32593776 1.79177 1.37239e-05
chr14 32702661 32702931 -5.0394 -6.83116
chr14 32901920 32902041 1.78884 -0.00291725
chr14 33001702 33001837 1.79177 6.81478e-06
chr14 33484278 33484408 1.77927 -0.0124898
chr14 33489039 33489205 1.79178 2.06104e-05
chr1 43349114 43349706 -0.349448 -2.14121
chr14 33553788 33553905 1.79183 7.0836e-05
chr1 43358240 43359149 1.79177 8.88489e-06
chr14 33583138 33583542 1.7918 3.97508e-05
chr1 43367028 43368581 1.66693 -0.124831
chr14 33673262 33673423 1.79177 1.08666e-05
chr14 33771776 33771982 0.107697 -1.68406
chr1 43389484 43390319 -1.93318 -3.72494
chr14 33902333 33902488 1.79177 1.35076e-05
chr14 33950492 33951107 1.79178 2.45597e-05
chr14 33994971 33995086 1.79184 8.1273e-05
chr14 34018243 34019483 1.79177 9.39237e-06
chr14 34043731 34044130 0.786517 -1.00524
chr14 34059974 34060752 1.79179 3.33343e-05
chr1 43414747 43415013 1.79178 2.10051e-05
chr14 34227980 34228199 1.79178 1.69045e-05
chr14 34242367 34242524 1.79156 -0.000202635
chr14 34322900 34323213 1.78972 -0.00203785
chr14 34324633 34324971 1.66898 -0.122784
chr14 34331784 34332054 1.79176 3.73887e-06
chr14 34346158 34346291 1.7918 3.90028e-05
chr14 34346743 34346968 1.75904 -0.0327235
chr14 34461656 34462751 1.79187 0.000111621
chr1 43453394 43454915 1.79177 1.04097e-05
chr14 34539044 34540075 1.79177 1.20977e-05
chr14 34540116 34540252 1.79178 1.73656e-05
chr14 34547909 34548317 -1.34418 -3.13594
chr14 34554200 34555268 1.7918 4.38284e-05
chr14 34622693 34622896 1.79178 2.32482e-05
chr14 34628994 34630621 1.79178 2.04931e-05
chr14 34652279 34652525 -1.62284 -3.4146
chr14 34665949 34666318 1.79179 3.26938e-05
chr14 34672667 34673113 1.79199 0.000228702
chr14 34693235 34693454 1.71788 -0.0738843
chr14 34713538 34713678 0.401217 -1.39054
chr14 34713718 34715424 1.79178 1.83191e-05
chr14 34787865 34788008 1.37351 -0.418251
chr14 34797840 34797967 1.79178 2.19653e-05
chr14 34798136 34798257 1.79188 0.000124947
chr14 34819506 34819649 1.79179 3.37763e-05
chr14 34833942 34834717 1.325 -0.466757
chr14 34842994 34843865 1.52711 -0.26465
chr14 34857685 34858285 -4.15741 -5.94917
chr14 34873011 34875479 1.79184 8.06019e-05
chr14 34920445 34920735 1.00167 -0.79009
chr14 34930241 34931605 1.79177 1.00908e-05
chr14 34935097 34935349 1.79179 3.20431e-05
chr14 34966465 34966706 1.72507 -0.0666873
chr14 34968385 34968532 1.79176 5.22829e-06
chr14 34981357 34983430 1.79181 4.81878e-05
chr14 35045618 35047034 1.79178 1.96032e-05
chr14 35121490 35123321 1.79186 9.81178e-05
chr14 35161268 35161543 1.70508 -0.086677
chr14 35191525 35191648 1.77655 -0.0152087
chr14 35196661 35197367 1.76729 -0.0244657
chr14 35201121 35201293 1.7925 0.000737054
chr14 35203762 35204493 -4.0594 -5.85116
chr14 35263870 35264012 1.79179 2.92916e-05
chr14 35285531 35286125 -2.29803 -4.08979
chr14 35286347 35286568 1.7918 3.59195e-05
chr14 35286819 35287114 -0.169923 -1.96168
chr14 35287482 35287874 -3.21518 -5.00694
chr14 35291951 35293024 1.79177 8.40332e-06
chr1 43529272 43529483 1.79177 1.43034e-05
chr14 35293166 35293370 -6.42473 -8.21649
chr14 35294322 35294515 1.7918 4.47969e-05
chr14 35301538 35302097 1.54577 -0.24599
chr14 35314870 35315115 -3.99734 -5.7891
chr14 35333073 35334288 -0.630034 -2.42179
chr14 35341767 35341902 -0.204918 -1.99668
chr14 35356182 35356829 -3.18379 -4.97555
chr14 35365568 35365870 -5.72981 -7.52157
chr14 35403120 35405054 1.79182 6.3435e-05
chr14 35416029 35417219 1.79188 0.000118378
chr14 35422306 35422692 1.51087 -0.280891
chr14 35453105 35453374 1.79177 8.42682e-06
chr14 35533480 35534574 1.79177 9.2032e-06
chr14 35534813 35534945 1.79177 6.50148e-06
chr14 35535312 35535460 -3.64453 -5.43629
chr14 35663936 35664070 1.79445 0.00269137
chr14 35766513 35766994 1.78867 -0.00308478
chr14 35808518 35809596 1.79177 1.2083e-05
chr14 35814488 35814685 1.79177 1.00708e-05
chr14 35825925 35826986 1.79177 1.24096e-05
chr14 35881260 35881408 1.78579 -0.00596736
chr14 35923355 35923480 1.78457 -0.00719242
chr14 35932365 35933237 1.40625 -0.385509
chr14 35964584 35964733 1.79177 1.41621e-05
chr14 36018561 36018759 -1.07754 -2.8693
chr14 36069511 36069809 1.79184 7.60008e-05
chr14 36239816 36239966 1.68373 -0.108032
chr14 36272410 36272571 1.79182 5.86688e-05
chr14 36285422 36285585 1.43902 -0.352738
chr14 36297082 36297216 1.79178 1.99481e-05
chr14 36315310 36315778 -0.878522 -2.67028
chr14 36317684 36317939 1.79195 0.000188662
chr14 36320181 36321025 1.79177 1.23005e-05
chr14 36367926 36368109 1.79179 3.0215e-05
chr14 36374064 36374476 1.77946 -0.012296
chr14 36377452 36377610 1.79179 3.45536e-05
chr14 36404215 36404342 1.79183 7.00575e-05
chr14 36479241 36479437 1.76556 -0.0262027
chr1 43649723 43650849 1.79177 1.29351e-05
chr14 36556879 36557022 0.0919689 -1.69979
chr14 36758228 36758338 1.79181 5.53789e-05
chr14 36785100 36785476 -0.432248 -2.22401
chr14 36842918 36843056 1.79177 6.98754e-06
chr1 43706965 43707948 1.79203 0.000274714
chr14 37142673 37142815 1.11452 -0.677241
chr1 43715698 43715864 1.43539 -0.356373
chr14 37197808 37198085 1.79176 3.21353e-06
chr1 43720539 43720705 1.79177 7.38121e-06
chr14 37595848 37596180 -1.59455 -3.38631
chr1 43763492 43763829 0.936803 -0.854957
chr1 43763847 43763970 1.79198 0.000220754
chr14 37745629 37745822 1.61881 -0.172949
chr14 37874673 37875065 1.79178 2.4384e-05
chr1 43789955 43790360 1.09066 -0.701097
chr14 37903050 37903202 -11.9236 -13.7154
chr14 38064937 38066063 1.79181 5.13106e-05
chr14 38073835 38075067 1.79198 0.000224804
chr14 38078334 38078985 1.7918 3.98058e-05
chr14 38079312 38079462 1.77857 -0.0131907
chr14 38104007 38104167 1.79182 5.85171e-05
chr14 38107114 38107523 0.224785 -1.56697
chr14 38129821 38130057 0.931567 -0.860192
chr14 38141328 38141500 1.01571 -0.776052
chr14 38183681 38183803 1.79184 7.86776e-05
chr14 38255545 38256081 1.79178 2.4518e-05
chr14 38259718 38259880 -0.0689929 -1.86075
chr1 43836471 43836902 -3.85272 -5.64448
chr14 38481814 38482100 1.79171 -4.77416e-05
chr14 38482185 38482341 1.79177 9.79834e-06
chr14 38643837 38644070 1.79177 6.52657e-06
chr14 38719102 38719227 1.79177 1.23688e-05
chr14 38739797 38739920 1.43984 -0.351918
chr14 38855339 38855476 0.851479 -0.940281
chr14 38864824 38865045 1.79177 1.3375e-05
chr14 39017105 39017517 1.79178 1.97364e-05
chr14 39055768 39055956 1.79177 6.40666e-06
chr14 39097152 39097773 1.79181 5.41791e-05
chr14 39102520 39103840 1.79177 6.50062e-06
chr14 39113918 39115037 1.79177 1.04023e-05
chr14 39125241 39125389 1.79177 7.23516e-06
chr14 39169737 39170705 1.79178 2.17433e-05
chr14 39174711 39175663 1.79177 1.28731e-05
chr1 43919778 43919967 1.79177 1.22399e-05
chr14 39229205 39229895 1.43348 -0.35828
chr14 39259368 39259565 -1.59974 -3.3915
chr14 39266518 39268537 1.79178 2.19264e-05
chr14 39383148 39383762 1.72672 -0.0650441
chr14 39395578 39395708 1.34104 -0.450722
chr14 39431393 39433381 1.7918 4.12739e-05
chr14 39448676 39448795 1.79177 1.38862e-05
chr14 39453662 39453811 1.79179 2.80877e-05
chr1 43946130 43947335 1.79177 1.35189e-05
chr14 39469570 39469712 1.48997 -0.301791
chr14 39474307 39474473 1.78999 -0.00176865
chr14 39491383 39491622 1.79177 8.35859e-06
chr14 39581965 39582417 1.79176 4.4723e-06
chr14 39604031 39604295 1.7918 3.74064e-05
chr14 39607592 39607840 1.78886 -0.00289558
chr14 39628165 39628353 1.79183 7.02128e-05
chr14 39641366 39641502 1.79179 3.47204e-05
chr14 39641632 39641842 0.345803 -1.44596
chr14 39682175 39682466 -0.821793 -2.61355
chr1 43969745 43970239 1.79179 3.40475e-05
chr14 39740118 39740289 1.39152 -0.400239
chr1 43974428 43975167 1.79177 1.15119e-05
chr14 39762768 39762955 0.774733 -1.01703
chr1 43991502 43992120 -11.3255 -13.1172
chr14 39931721 39931877 1.7918 4.01139e-05
chr14 40026201 40026360 1.79178 1.67328e-05
chr1 44005601 44006010 1.79178 1.70999e-05
chr14 40073943 40074097 1.79182 5.92579e-05
chr1 44029759 44031389 1.79178 2.02014e-05
chr1 44036779 44036974 1.79178 2.18955e-05
chr14 40814098 40814231 1.79184 7.55844e-05
chr1 4409030 4409192 1.64941 -0.142351
chr14 41037825 41038015 1.79183 7.34712e-05
chr14 41047360 41047483 1.71783 -0.0739272
chr14 41350570 41350690 1.79188 0.0001252
chr14 41385214 41385353 -1.54815 -3.33991
chr14 41543341 41543678 1.79186 9.80289e-05
chr14 41605239 41605436 1.79177 7.4243e-06
chr14 41605806 41606002 1.79176 2.30033e-06
chr14 41606050 41606197 1.79177 6.56167e-06
chr14 41606357 41606542 1.79179 3.18667e-05
chr14 41606924 41607140 1.79178 1.63286e-05
chr14 41679305 41679430 1.55926 -0.232503
chr14 41723040 41723292 1.51405 -0.277709
chr14 41723593 41723751 1.79229 0.000533769
chr14 41723908 41724050 0.828171 -0.963589
chr14 41742742 41742900 1.67534 -0.116424
chr14 41749163 41749875 1.79177 5.91099e-06
chr14 41750622 41750762 1.78576 -0.00600032
chr14 41815452 41815613 1.28657 -0.505192
chr14 41825080 41825200 1.79177 1.33737e-05
chr14 42052338 42052588 1.78563 -0.00613194
chr14 42066913 42067120 1.79178 1.5789e-05
chr14 42096046 42096171 1.79177 7.86849e-06
chr14 42112508 42112640 1.79176 2.68726e-07
chr1 44212828 44213924 1.79176 3.16658e-06
chr14 42229398 42229563 1.79182 5.99594e-05
chr14 42279907 42280209 1.59516 -0.196603
chr14 42324882 42324999 1.79179 2.56432e-05
chr14 42395233 42395369 0.607764 -1.184
chr14 42571594 42572123 1.79178 2.39996e-05
chr14 42827123 42827304 1.79183 6.65193e-05
chr14 42929004 42929195 0.222114 -1.56964
chr14 42945774 42945885 1.79178 1.66228e-05
chr1 44306010 44306472 1.79177 1.34223e-05
chr14 43141504 43141627 1.79247 0.000711295
chr1 44318467 44318796 1.79178 1.87266e-05
chr14 43283439 43283678 1.61237 -0.179386
chr14 43306328 43306517 1.79177 1.40568e-05
chr14 43453018 43453205 1.20516 -0.586599
chr1 44345874 44346073 1.79177 1.4166e-05
chr1 44354845 44355630 1.79177 1.20845e-05
chr1 44376942 44377114 1.79206 0.000296944
chr14 43928080 43928211 1.79185 9.24071e-05
chr14 44029003 44029125 1.79176 8.42047e-07
chr1 44405171 44405665 1.78896 -0.00280341
chr1 44406291 44406558 1.79177 1.06209e-05
chr1 44406930 44407152 1.79183 6.78487e-05
chr14 44113109 44113250 1.79179 3.33793e-05
chr14 44116842 44117054 -8.22925 -10.021
chr14 44258521 44258662 1.7918 4.3094e-05
chr14 44296957 44297172 1.79177 1.16078e-05
chr14 44391507 44391829 1.42298 -0.368784
chr1 44440906 44441236 1.79177 1.4738e-05
chr14 44567756 44567911 1.7918 4.42068e-05
chr14 44626579 44626798 1.79185 9.2742e-05
chr14 44803515 44803652 0.26505 -1.52671
chr14 44887224 44887354 1.79195 0.000190813
chr14 44896892 44898024 1.7918 3.66482e-05
chr14 44911966 44912236 1.79177 6.79615e-06
chr14 44930336 44930461 1.14788 -0.643881
chr14 44961245 44962745 1.79177 1.32209e-05
chr14 45083572 45085007 1.79177 1.22405e-05
chr14 45089914 45090459 1.49186 -0.299897
chr14 45114250 45114601 -1.68876 -3.48052
chr14 45134077 45136139 1.79179 3.05564e-05
chr14 45201903 45202193 1.45669 -0.335068
chr14 45246793 45246923 1.02832 -0.763439
chr14 45252802 45253805 1.79247 0.000707836
chr14 45268134 45268250 1.79178 2.36163e-05
chr14 45268495 45268944 0.0234812 -1.76828
chr14 45271694 45271827 1.79177 1.30404e-05
chr14 45401400 45401577 1.73752 -0.0542366
chr14 45517878 45518004 1.79177 1.48022e-05
chr14 45640258 45640387 1.79181 4.64794e-05
chr1 44572023 44572291 1.7919 0.000136408
chr14 45868944 45869094 1.79178 1.62284e-05
chr1 44594785 44594939 1.79183 7.04697e-05
chr1 44595110 44595395 1.20771 -0.58405
chr1 44631510 44632714 1.72197 -0.0697888
chr1 44652792 44653224 1.3249 -0.466863
chr14 46589047 46589165 1.79177 6.04851e-06
chr1 44664825 44664953 -0.805296 -2.59706
chr1 44673966 44674977 1.79183 6.85748e-05
chr1 44691775 44692025 1.79176 2.62557e-08
chr1 44696770 44697183 1.79178 2.23957e-05
chr1 44697227 44697705 1.79177 6.95093e-06
chr1 44707396 44707532 1.6833 -0.108459
chr1 44708020 44708341 1.79188 0.000119321
chr14 47091346 47091492 1.79177 8.98498e-06
chr1 44714918 44715594 1.404 -0.387758
chr14 47181052 47181213 1.79177 5.94943e-06
chr1 44721210 44722301 1.79296 0.00119764
chr1 44723144 44723769 -0.305412 -2.09717
chr14 47266186 47266354 1.79176 1.04014e-06
chr1 44730556 44731863 1.79177 1.27509e-05
chr1 44739165 44740147 1.79177 1.33935e-05
chr14 47538902 47539174 1.70019 -0.0915742
chr1 44757704 44757835 1.55103 -0.240731
chr14 47658567 47658877 1.79176 4.53915e-06
chr1 44766813 44766938 1.79177 1.23732e-05
chr1 44775102 44776268 1.13476 -0.656995
chr1 44776542 44776693 1.79177 1.40213e-05
chr1 44784543 44785044 1.7918 3.93333e-05
chr1 44786039 44786718 1.63456 -0.157199
chr14 47920233 47920365 1.79189 0.000131235
chr1 44793727 44793954 1.74492 -0.0468364
chr1 44799772 44800959 1.79179 2.74709e-05
chr1 44801765 44802168 1.79198 0.000225329
chr1 44807146 44808296 1.79177 1.01222e-05
chr1 44809304 44810055 1.79182 5.89519e-05
chr14 48102872 48103023 1.79177 1.47938e-05
chr1 44813648 44814103 1.80004 0.00828118
chr1 44819364 44820757 1.79177 8.98209e-06
chr1 44835697 44836189 0.242214 -1.54955
chr1 44842853 44843449 -0.295592 -2.08735
chr1 44866909 44867032 1.79179 3.25054e-05
chr14 48693596 48693730 1.79177 1.43336e-05
chr14 49070276 49070400 1.64245 -0.149306
chr1 44927100 44927309 1.79177 9.38915e-06
chr14 49293308 49293426 1.37942 -0.412338
chr1 44941867 44942072 1.78886 -0.00290044
chr14 49420333 49420496 1.79179 2.79605e-05
chr14 49429297 49429665 1.79183 7.42832e-05
chr14 49453120 49453280 1.79184 7.98886e-05
chr14 49461584 49462056 1.79177 6.71417e-06
chr14 49464686 49464944 1.77287 -0.0188938
chr14 49497572 49498005 1.75469 -0.0370724
chr14 49567620 49567749 1.02189 -0.76987
chr14 49585530 49587156 1.79176 3.2775e-06
chr14 49598166 49599581 1.79178 1.61187e-05
chr14 49620051 49621267 1.79197 0.000207368
chr14 49624069 49624408 1.7918 4.38604e-05
chr14 49633629 49635795 1.79182 5.88996e-05
chr14 49669378 49669496 1.79177 7.62852e-06
chr14 49676621 49676799 1.79177 7.33784e-06
chr14 49687482 49688429 0.271738 -1.52002
chr14 49692775 49693586 1.79178 2.10004e-05
chr1 44975717 44975849 1.79177 1.13619e-05
chr14 49767356 49769014 1.79178 1.90782e-05
chr14 49823950 49824085 1.79177 9.18245e-06
chr14 49830181 49830491 -2.26376 -4.05552
chr14 49830536 49830671 1.79209 0.0003322
chr14 49843477 49843611 1.28096 -0.510797
