ENSG,IT02,IT202,IT1H2,IT2H2,IT4H2,IT24H2
ENSG00000197894,364,216,261,112,119,123
ENSG00000197901,3,0,0,2,2,0
ENSG00000197905,3,0,1,0,9,53
ENSG00000197912,1586,1155,2339,1091,1208,780
ENSG00000197927,4,7,13,3,26,106
ENSG00000197928,31,16,30,18,32,13
ENSG00000197930,973,538,763,433,873,468
ENSG00000197933,30,27,32,30,15,23
ENSG00000197934,0,1,0,0,0,0
ENSG00000197935,2,0,1,1,3,16
ENSG00000197937,54,43,151,97,138,99
ENSG00000197943,93,70,233,100,112,42
ENSG00000197948,224,129,194,58,85,48
ENSG00000197951,70,42,173,137,133,104
ENSG00000197956,37,40,63,47,38,44
ENSG00000197958,124,131,211,183,369,375
ENSG00000197959,377,280,537,235,442,246
ENSG00000197961,503,364,647,506,1099,433
ENSG00000197965,69,31,139,81,130,267
ENSG00000197969,3054,1963,2644,1006,2919,1155
ENSG00000197971,9529,7258,20554,6671,7071,1575
ENSG00000197977,1,0,1,1,2,0
ENSG00000197978,6,10,24,11,12,11
ENSG00000197980,56,45,177,151,218,89
ENSG00000197982,1,1,0,4,2,1
ENSG00000197989,225,167,331,206,486,537
ENSG00000197992,3,0,2,1,3,0
ENSG00000197993,4,1,1,1,1,1
ENSG00000198000,572,384,662,442,983,475
ENSG00000198001,317,261,847,416,451,237
ENSG00000198003,0,0,6,1,0,1
ENSG00000198010,14,14,44,50,69,15
ENSG00000198015,548,438,567,332,566,337
ENSG00000198018,99,61,194,72,92,140
ENSG00000198019,0,0,0,1,0,0
ENSG00000198026,1161,940,1481,492,543,332
ENSG00000198028,0,3,1,0,0,0
ENSG00000198034,753,731,950,758,858,997
ENSG00000198039,280,229,263,88,81,138
ENSG00000198040,593,438,801,384,670,199
ENSG00000198042,271,210,316,314,770,345
ENSG00000198046,143,124,166,79,104,28
ENSG00000198053,12,10,26,4,7,2
ENSG00000198055,1480,981,1047,352,316,711
ENSG00000198056,23,21,89,38,37,227
ENSG00000198060,1885,1414,1812,860,1165,316
ENSG00000198064,69,49,64,19,122,29
ENSG00000198075,0,0,0,0,1,0
ENSG00000198081,104,53,88,39,33,30
ENSG00000198087,3296,2215,3140,1238,1812,702
ENSG00000198088,214,196,503,63,41,7
ENSG00000198089,5549,4094,6788,2232,1811,1508
ENSG00000198092,0,0,1,0,0,0
ENSG00000198093,124,94,204,108,196,87
ENSG00000198099,0,0,2,0,0,0
ENSG00000198105,195,138,308,199,151,203
ENSG00000198106,226,169,143,35,56,189
ENSG00000198108,0,0,5,3,0,1
ENSG00000198113,2,1,1,0,0,1
ENSG00000198121,1,0,8,0,1,1
ENSG00000198125,0,0,1,2,1,5
ENSG00000198129,0,2,0,0,1,0
ENSG00000198130,458,384,831,563,1070,967
ENSG00000198131,248,178,350,283,476,1008
ENSG00000198133,102,83,457,211,253,31
ENSG00000198146,211,126,236,151,195,86
ENSG00000198155,52,45,72,16,50,40
ENSG00000198156,6,8,6,1,12,6
ENSG00000198157,37,28,91,22,38,21
ENSG00000198160,7073,4913,5119,1817,2329,904
ENSG00000198162,2497,1697,2875,1343,1925,806
ENSG00000198168,342,209,407,162,152,80
ENSG00000198169,339,275,621,331,419,332
ENSG00000198171,255,164,277,103,116,156
ENSG00000198176,208,106,321,196,339,1151
ENSG00000198178,6,1,2,1,1,0
ENSG00000198182,66,43,213,78,89,111
ENSG00000198185,2,0,1,0,0,18
ENSG00000198189,471,409,656,292,192,61
ENSG00000198198,987,744,1461,743,841,556
ENSG00000198203,0,0,0,0,1,0
ENSG00000198208,146,111,158,23,17,92
ENSG00000198216,0,1,1,3,2,0
ENSG00000198218,2915,2106,2804,1051,1502,582
ENSG00000198231,881,639,1381,643,944,549
ENSG00000198237,12,9,23,17,20,5
ENSG00000198242,489,343,562,522,846,623
ENSG00000198246,160,110,231,132,206,133
ENSG00000198252,598,435,1362,486,622,267
ENSG00000198258,35,22,41,17,42,44
ENSG00000198265,5886,4083,6506,2090,2322,1010
ENSG00000198270,227,178,275,115,149,71
ENSG00000198276,407,297,584,280,590,304
ENSG00000198286,2793,2314,4630,3599,4841,2481
ENSG00000198298,8,17,24,32,148,92
ENSG00000198301,672,517,1113,830,1982,771
ENSG00000198315,792,553,696,240,342,160
ENSG00000198324,6,4,9,4,5,14
ENSG00000198331,25,25,59,29,13,9
ENSG00000198336,2,1,3,1,3,0
ENSG00000198342,8,14,21,8,6,5
ENSG00000198346,131,85,130,73,178,114
ENSG00000198353,0,1,0,0,1,1
ENSG00000198355,127,87,299,415,791,154
ENSG00000198356,219,165,161,76,113,67
ENSG00000198358,2,0,0,0,0,2
ENSG00000198363,527,348,520,267,288,437
ENSG00000198369,488,411,916,221,287,367
ENSG00000198373,2073,1719,3179,1239,1656,721
ENSG00000198380,1149,786,1254,498,407,369
ENSG00000198382,1937,1297,2517,1445,2163,1483
ENSG00000198384,1,1,2,1,3,0
ENSG00000198393,834,588,1415,747,1621,320
ENSG00000198398,1,0,0,0,2,0
ENSG00000198399,5343,3863,5729,2504,2725,902
ENSG00000198400,66,64,162,89,82,28
ENSG00000198408,6677,4876,5082,1451,1142,735
ENSG00000198416,9,1,11,3,7,8
ENSG00000198417,0,0,2,0,0,0
ENSG00000198420,134,66,126,55,63,75
ENSG00000198429,80,57,73,66,85,85
ENSG00000198431,1355,1092,1597,1708,6316,1545
ENSG00000198440,54,68,185,129,300,70
ENSG00000198453,155,104,264,163,378,137
ENSG00000198464,483,312,541,243,319,58
ENSG00000198466,515,347,583,216,376,100
ENSG00000198467,1,4,3,2,1,0
ENSG00000198468,3,6,14,4,8,11
ENSG00000198478,11,15,14,14,17,6
ENSG00000198482,378,319,675,454,560,386
ENSG00000198483,2,0,0,1,0,3
ENSG00000198488,0,0,0,1,0,0
ENSG00000198491,0,0,1,0,0,0
ENSG00000198492,1127,761,1313,741,1396,470
ENSG00000198496,241,163,509,367,567,308
ENSG00000198498,51,32,222,231,638,436
ENSG00000198502,14,4,20,3,15,6
ENSG00000198513,25,20,22,19,26,5
ENSG00000198515,6,5,10,3,7,27
ENSG00000198517,667,511,808,508,1069,217
ENSG00000198520,31,22,45,21,30,24
ENSG00000198521,802,611,1097,380,382,629
ENSG00000198522,780,522,720,423,562,586
ENSG00000198523,0,0,0,1,2,0
ENSG00000198535,2,0,0,2,5,5
ENSG00000198538,116,100,170,102,158,119
ENSG00000198542,3,0,1,2,6,0
ENSG00000198546,101,89,152,125,101,363
ENSG00000198547,112,105,74,12,19,3
ENSG00000198551,319,228,412,155,158,136
ENSG00000198553,11,5,7,4,5,10
ENSG00000198554,111,75,199,111,249,698
ENSG00000198555,0,1,1,1,1,1
ENSG00000198556,81,73,212,102,155,136
ENSG00000198561,978,753,1092,240,440,134
ENSG00000198563,4484,3319,5447,3050,4786,5959
ENSG00000198569,1,0,0,0,0,0
ENSG00000198570,0,0,0,0,1,0
ENSG00000198574,0,1,5,0,1,0
ENSG00000198576,0,0,0,10,60,3
ENSG00000198585,2,1,0,0,3,0
ENSG00000198586,7180,5291,10711,3170,3328,1483
ENSG00000198589,8664,6019,8151,3538,8003,5321
ENSG00000198590,860,632,589,214,375,161
ENSG00000198597,26,21,53,8,11,0
ENSG00000198598,2,1,3,3,3,4
ENSG00000198604,3211,2388,5691,2853,6656,1717
ENSG00000198612,964,762,624,162,225,148
ENSG00000198624,1295,980,1582,808,485,242
ENSG00000198625,2792,1948,2506,944,1488,576
ENSG00000198626,208,344,224,294,435,177
ENSG00000198633,1,2,2,1,1,2
ENSG00000198643,0,0,0,1,0,0
ENSG00000198646,748,526,1228,813,1026,688
ENSG00000198648,2953,2004,3495,1694,2263,2290
ENSG00000198658,6,3,16,7,3,5
ENSG00000198663,530,360,1224,452,688,220
ENSG00000198668,1545,989,1603,582,367,145
ENSG00000198671,0,2,0,0,0,0
ENSG00000198673,416,297,550,263,436,94
ENSG00000198677,1430,933,1511,699,804,589
ENSG00000198682,1,0,20,3,6,4
ENSG00000198685,14,9,3,0,0,0
ENSG00000198689,1638,1109,796,196,198,180
ENSG00000198690,270,173,350,181,334,475
ENSG00000198691,0,0,0,0,3,0
ENSG00000198692,211,163,239,164,167,65
ENSG00000198700,831,608,1642,804,1388,807
ENSG00000198704,0,0,1,0,1,0
ENSG00000198707,323,264,687,374,458,372
ENSG00000198715,31,29,22,11,6,9
ENSG00000198718,862,665,1694,592,791,262
ENSG00000198719,44,35,59,16,21,9
ENSG00000198721,545,398,440,151,129,52
ENSG00000198722,16,7,15,24,19,145
ENSG00000198723,57,64,44,12,8,0
ENSG00000198728,907,677,922,353,338,320
ENSG00000198729,10,4,5,3,3,5
ENSG00000198730,581,426,822,341,400,251
ENSG00000198732,8,1,3,0,4,3
ENSG00000198734,105,58,524,1129,5443,2433
ENSG00000198736,5,6,4,5,8,19
ENSG00000198739,0,2,0,0,0,0
ENSG00000198740,1881,1287,1468,623,555,168
ENSG00000198742,4045,2877,4313,1975,2609,644
ENSG00000198746,294,212,180,59,88,67
ENSG00000198752,305,230,483,151,125,142
ENSG00000198753,0,0,1,0,0,0
ENSG00000198755,341,246,339,283,452,476
ENSG00000198756,19,9,65,13,18,17
ENSG00000198759,0,1,1,0,2,0
ENSG00000198765,3,0,1,0,1,0
ENSG00000198768,0,0,0,0,5,0
ENSG00000198771,839,561,1162,674,612,574
ENSG00000198780,1677,1151,1801,583,626,318
ENSG00000198785,0,0,0,2,0,0
ENSG00000198791,657,451,579,264,340,224
ENSG00000198792,1838,1409,1426,440,270,231
ENSG00000198793,1759,1221,2222,1012,2200,1193
ENSG00000198794,7,5,13,3,3,4
ENSG00000198795,29,29,40,19,37,8
ENSG00000198796,43,24,65,45,64,11
ENSG00000198799,1136,742,1552,652,812,454
ENSG00000198805,400,234,311,184,199,150
ENSG00000198807,0,5,1,0,1,0
ENSG00000198814,107,90,1178,814,1733,557
ENSG00000198815,5122,3576,5533,2386,4372,1292
ENSG00000198816,11,6,18,7,4,20
ENSG00000198818,372,271,561,303,249,447
ENSG00000198821,29988,22500,38546,14456,12557,2223
ENSG00000198822,2,0,0,0,0,0
ENSG00000198824,137,73,179,91,102,160
ENSG00000198825,664,507,927,617,917,1000
ENSG00000198826,41,27,42,14,16,109
ENSG00000198830,204,96,127,27,40,33
ENSG00000198832,1,2,6,4,1,2
ENSG00000198833,674,455,426,101,115,101
ENSG00000198835,223,130,137,71,69,31
ENSG00000198836,4521,3032,4667,1826,3069,1146
ENSG00000198837,286,208,470,202,269,377
ENSG00000198838,9,13,19,19,19,2
ENSG00000198839,968,685,2003,894,1653,573
ENSG00000198842,0,0,1,0,0,0
ENSG00000198843,2350,1531,1901,751,1032,357
ENSG00000198844,0,0,2,0,0,0
ENSG00000198846,3412,2355,6143,3168,5487,763
ENSG00000198848,0,0,0,0,0,1
ENSG00000198851,352,311,1245,922,821,651
ENSG00000198853,21,9,9,5,5,68
ENSG00000198855,19,26,51,13,26,25
ENSG00000198856,196,171,493,298,504,271
ENSG00000198858,1990,1703,3008,1159,1035,389
ENSG00000198860,358,268,568,263,762,245
ENSG00000198862,1418,1031,1634,844,1228,526
ENSG00000198863,142,110,207,93,104,95
ENSG00000198865,39,35,98,34,60,68
ENSG00000198870,8,11,7,10,10,4
ENSG00000198873,11865,8725,19439,7247,4254,1008
ENSG00000198874,2953,1939,3074,1346,3326,1259
ENSG00000198876,213,162,710,271,385,292
ENSG00000198879,7177,4895,12233,7608,9070,2387
ENSG00000198881,5,0,2,0,0,0
ENSG00000198885,2,0,5,0,0,6
ENSG00000198887,3343,2281,5046,2554,3389,1191
ENSG00000198892,0,0,6,2,4,0
ENSG00000198894,147,100,177,99,136,132
ENSG00000198898,2436,1745,2382,1097,1482,574
ENSG00000198900,13051,9552,10154,3826,7787,1381
ENSG00000198901,203,126,94,12,7,76
ENSG00000198908,122,84,143,21,17,38
ENSG00000198909,2385,1645,1731,659,429,222
ENSG00000198910,430,366,475,205,146,131
ENSG00000198911,5117,3830,7853,3271,5644,1762
ENSG00000198912,50,35,90,46,78,52
ENSG00000198915,61,41,81,44,77,8
ENSG00000198917,88,99,131,122,225,211
ENSG00000198918,140,86,145,109,262,178
ENSG00000198919,507,377,651,296,269,109
ENSG00000198920,301,198,352,192,294,421
ENSG00000198924,9,7,8,4,13,56
ENSG00000198925,366,325,421,121,122,147
ENSG00000198929,11,5,45,34,57,11
ENSG00000198931,138,99,108,97,221,166
ENSG00000198932,215,170,178,50,43,7
ENSG00000198933,51,40,34,31,852,513
ENSG00000198937,141,172,562,160,75,169
ENSG00000198939,7,4,10,8,23,18
ENSG00000198945,1683,1149,1336,884,1385,311
ENSG00000198947,40,16,43,5,18,15
ENSG00000198948,5,7,44,16,34,46
ENSG00000198951,33,24,47,31,18,92
ENSG00000198952,799,631,1024,609,995,637
ENSG00000198954,188,127,265,138,114,73
ENSG00000198959,0,1,0,1,0,0
ENSG00000198960,8,14,12,4,5,15
ENSG00000198961,3424,2275,3326,1076,847,349
ENSG00000198963,22,17,134,37,32,3
ENSG00000198964,4305,3038,4941,2294,3515,1218
ENSG00000202198,146157,148255,153258,238405,168718,80306
ENSG00000203279,0,1,2,0,0,2
ENSG00000203280,0,0,0,0,1,0
ENSG00000203288,1,2,6,7,8,0
ENSG00000203307,0,0,0,0,0,3
ENSG00000203321,26,16,28,7,17,20
ENSG00000203325,14,9,26,18,8,3
ENSG00000203326,494,388,635,456,670,357
ENSG00000203356,13,11,9,8,8,2
ENSG00000203362,0,0,1,0,1,0
ENSG00000203364,0,2,2,16,21,5
ENSG00000203386,5,4,11,4,10,2
ENSG00000203416,1,0,0,0,0,0
ENSG00000203441,2,0,0,2,1,0
ENSG00000203472,0,0,2,0,1,0
ENSG00000203485,203,156,160,180,348,464
ENSG00000203496,1,0,7,1,2,2
ENSG00000203497,42,50,128,41,46,4
ENSG00000203499,2,2,3,1,2,10
ENSG00000203506,1,0,0,0,0,0
ENSG00000203520,2,0,0,0,0,0
ENSG00000203546,2,0,3,3,6,13
ENSG00000203585,0,1,0,0,0,1
ENSG00000203588,0,0,1,0,0,0
ENSG00000203601,7,1,5,1,5,2
ENSG00000203620,1,1,0,1,1,0
ENSG00000203645,2,3,5,2,2,0
ENSG00000203650,2,1,7,3,0,1
ENSG00000203666,518,398,1225,378,242,67
ENSG00000203667,159,134,402,288,418,188
ENSG00000203684,8,13,20,1,6,10
ENSG00000203685,1,0,4,5,5,2
ENSG00000203697,3,7,11,0,2,0
ENSG00000203705,189,140,171,51,71,98
ENSG00000203709,4799,3378,3805,1295,840,372
ENSG00000203710,37,34,27,25,18,1
ENSG00000203711,135,96,87,56,30,4
ENSG00000203721,145,96,281,132,186,59
ENSG00000203724,0,0,0,0,0,2
ENSG00000203727,1,0,0,0,0,0
ENSG00000203734,21,9,14,5,13,0
ENSG00000203739,220,133,310,117,212,138
ENSG00000203740,0,0,1,0,0,0
ENSG00000203747,1,1,3,5,0,0
ENSG00000203756,28,20,34,5,18,1
ENSG00000203760,8,6,14,3,2,21
ENSG00000203761,90,59,92,58,122,114
ENSG00000203778,136,116,96,10,16,6
ENSG00000203780,14,10,94,34,54,15
ENSG00000203791,1030,758,1315,645,1014,686
ENSG00000203797,0,1,0,0,0,0
ENSG00000203799,20,15,28,19,19,45
ENSG00000203801,3,2,1,0,1,0
ENSG00000203804,1137,846,4532,1819,1865,275
ENSG00000203805,1,0,0,0,2,3
ENSG00000203808,0,0,3,1,0,0
ENSG00000203809,0,1,0,1,0,0
ENSG00000203814,62,30,39,14,14,6
ENSG00000203825,2,2,0,1,1,0
ENSG00000203837,0,0,3,0,0,0
ENSG00000203865,40,23,176,109,122,127
ENSG00000203867,45,30,47,9,10,40
ENSG00000203870,0,0,0,2,0,0
ENSG00000203875,690,443,1127,481,776,475
ENSG00000203876,130,89,89,28,17,12
ENSG00000203878,0,0,2,0,0,0
ENSG00000203879,25,28,54,38,27,27
ENSG00000203880,775,505,857,399,356,192
ENSG00000203886,0,0,0,2,2,0
ENSG00000203896,204,149,220,147,73,16
ENSG00000203907,29,35,42,21,27,16
ENSG00000203910,1,0,3,0,1,0
ENSG00000203930,0,0,0,0,2,0
ENSG00000203943,8,2,2,1,0,10
ENSG00000203963,4,0,18,13,29,40
ENSG00000203965,271,204,400,130,159,123
ENSG00000203972,0,0,3,1,1,0
ENSG00000203985,2,0,0,0,0,0
ENSG00000203987,0,0,0,0,1,0
ENSG00000203993,21,15,67,61,56,51
ENSG00000203995,8,7,7,2,1,5
ENSG00000203999,2,0,0,0,0,0
ENSG00000204020,1,0,6,5,2,0
ENSG00000204022,0,0,1,1,2,1
ENSG00000204025,1,6,2,1,4,0
ENSG00000204052,4,4,1,0,1,0
ENSG00000204054,350,281,1238,874,1084,380
ENSG00000204055,10,4,8,2,2,3
ENSG00000204060,76,63,97,34,3,1
ENSG00000204065,0,0,1,0,0,0
ENSG00000204070,863,670,842,452,398,240
ENSG00000204084,443,304,560,296,387,304
ENSG00000204099,3,0,11,2,1,0
ENSG00000204104,99,88,434,226,214,238
ENSG00000204110,334,248,832,139,77,26
ENSG00000204116,1176,854,2364,905,1053,367
ENSG00000204120,2571,1816,3173,1505,2353,1349
ENSG00000204128,0,0,0,0,0,1
ENSG00000204130,536,394,601,295,326,221
ENSG00000204131,69,42,457,112,134,92
ENSG00000204136,3,0,0,0,1,1
ENSG00000204138,800,609,1177,602,735,591
ENSG00000204140,0,0,1,0,0,0
ENSG00000204147,53,36,96,54,56,153
ENSG00000204148,1,0,0,0,0,0
ENSG00000204149,236,176,491,303,817,303
ENSG00000204152,1180,834,1573,947,2081,467
ENSG00000204160,947,746,1153,462,733,542
ENSG00000204161,101,70,231,331,917,339
ENSG00000204165,296,203,330,152,142,31
ENSG00000204172,25,27,26,9,16,19
ENSG00000204173,2,2,4,1,4,10
ENSG00000204176,0,0,2,1,0,0
ENSG00000204177,57,43,38,19,17,79
ENSG00000204178,5935,4301,4274,1023,825,351
ENSG00000204179,6,2,12,2,15,8
ENSG00000204186,926,620,846,343,398,51
ENSG00000204188,25,23,71,29,7,8
ENSG00000204193,0,0,1,0,0,0
ENSG00000204209,37,20,137,62,70,63
ENSG00000204217,702,440,1180,912,1295,211
ENSG00000204219,144,126,132,75,41,23
ENSG00000204220,31,24,78,43,72,106
ENSG00000204227,193,141,309,133,157,104
ENSG00000204228,18,9,19,20,18,34
ENSG00000204231,129,127,215,111,180,130
ENSG00000204241,31,11,8,9,6,0
ENSG00000204248,10,3,15,6,12,4
ENSG00000204250,0,0,2,0,0,0
ENSG00000204252,1,3,4,1,4,0
ENSG00000204256,1134,711,1498,789,1099,562
ENSG00000204257,132,81,165,77,83,65
ENSG00000204261,60,37,89,68,116,61
ENSG00000204262,18,18,17,1,21,222
ENSG00000204264,288,171,200,115,200,126
ENSG00000204267,631,443,588,319,679,1447
ENSG00000204271,20,11,12,5,24,50
ENSG00000204272,2197,1748,2799,947,890,425
ENSG00000204277,14,14,9,3,6,1
ENSG00000204278,0,2,1,0,0,0
ENSG00000204287,12,6,16,6,14,8
ENSG00000204291,1,2,0,0,1,5
ENSG00000204296,2,0,0,0,0,0
ENSG00000204301,0,0,2,5,3,1
ENSG00000204304,156,136,248,163,163,208
ENSG00000204305,43,39,40,23,16,17
ENSG00000204308,13,23,51,14,30,30
ENSG00000204310,12,13,86,59,49,57
ENSG00000204311,27,25,38,13,11,6
ENSG00000204314,4,3,4,2,1,2
ENSG00000204315,0,2,0,0,0,1
ENSG00000204316,674,530,839,534,529,1362
ENSG00000204323,2,0,0,2,0,2
ENSG00000204334,0,1,0,0,0,0
ENSG00000204338,1,2,4,0,0,0
ENSG00000204344,128,98,240,134,119,84
ENSG00000204345,1,0,0,0,0,0
ENSG00000204351,244,159,244,76,119,152
ENSG00000204352,1,1,1,3,6,2
ENSG00000204356,232,163,251,160,209,123
ENSG00000204361,0,0,1,0,0,0
ENSG00000204365,3,1,1,0,2,1
ENSG00000204366,0,0,1,0,0,2
ENSG00000204370,594,517,695,353,479,436
ENSG00000204371,107,86,136,36,66,163
ENSG00000204381,71,49,74,43,98,33
ENSG00000204385,3,1,4,3,0,6
ENSG00000204386,36,46,70,26,21,8
ENSG00000204387,261,180,422,170,361,635
ENSG00000204390,15,9,14,9,5,5
ENSG00000204392,60,27,81,63,75,176
ENSG00000204393,7,9,4,2,0,3
ENSG00000204394,196,184,202,212,442,417
ENSG00000204396,22,15,16,10,9,7
ENSG00000204397,19,10,24,8,13,3
ENSG00000204398,12,4,1,0,2,0
ENSG00000204403,2,0,2,0,1,1
ENSG00000204406,1982,1428,2165,883,1374,839
ENSG00000204410,125,66,131,71,132,735
ENSG00000204420,3,0,0,0,0,0
ENSG00000204421,0,2,5,2,3,0
ENSG00000204424,1,1,2,1,0,0
ENSG00000204427,563,410,978,574,478,534
ENSG00000204428,9,5,42,22,21,20
ENSG00000204434,2,0,0,0,0,0
ENSG00000204435,818,767,1229,1009,1951,4631
ENSG00000204437,0,0,0,0,1,0
ENSG00000204438,55,38,75,24,29,28
ENSG00000204442,3,1,3,4,3,0
ENSG00000204444,35,28,33,40,38,11
ENSG00000204463,393,284,497,231,294,184
ENSG00000204464,0,0,0,1,0,0
ENSG00000204469,717,471,846,492,698,390
ENSG00000204472,0,0,0,1,3,3
ENSG00000204475,7,4,3,0,3,7
ENSG00000204478,1,0,0,0,0,0
ENSG00000204482,5,0,0,1,1,1
ENSG00000204498,38,40,131,52,26,51
ENSG00000204514,714,489,997,654,1388,545
ENSG00000204516,148,70,173,53,35,90
ENSG00000204518,0,4,1,1,0,0
ENSG00000204519,787,590,756,307,530,186
ENSG00000204520,281,187,370,139,151,103
ENSG00000204524,557,437,426,163,239,71
ENSG00000204525,716,579,842,427,605,239
ENSG00000204531,15,9,20,7,3,6
ENSG00000204536,33,17,35,17,13,89
ENSG00000204539,0,0,0,1,0,0
ENSG00000204547,1,0,0,0,0,0
ENSG00000204556,0,0,0,0,1,0
ENSG00000204560,124,96,505,231,267,231
ENSG00000204564,83,83,79,28,32,43
ENSG00000204568,81,67,281,114,138,152
ENSG00000204569,1489,1031,3131,1811,1997,817
ENSG00000204571,1,1,1,1,5,0
ENSG00000204574,1387,1073,2030,1203,1999,846
ENSG00000204576,92,76,120,57,102,95
ENSG00000204577,0,1,2,0,4,2
ENSG00000204580,20,10,13,14,18,27
ENSG00000204581,0,1,4,0,4,0
ENSG00000204584,53,44,74,20,20,10
ENSG00000204588,0,0,0,0,0,3
ENSG00000204590,1626,1239,1578,580,920,257
ENSG00000204592,2082,1437,2024,1207,3027,868
ENSG00000204595,0,1,1,3,0,0
ENSG00000204599,716,541,1199,610,564,337
ENSG00000204603,0,1,1,0,0,1
ENSG00000204604,233,205,299,151,212,114
ENSG00000204611,40,41,163,69,58,82
ENSG00000204616,0,0,0,0,1,0
ENSG00000204618,2,0,0,0,0,0
ENSG00000204619,40,35,118,57,68,35
ENSG00000204620,5,6,15,7,5,1
ENSG00000204622,70,58,59,39,44,16
ENSG00000204623,108,94,345,205,228,194
ENSG00000204624,3,8,26,4,8,24
ENSG00000204625,0,4,2,2,6,0
ENSG00000204628,516,376,551,362,749,516
ENSG00000204632,50,42,70,39,41,14
ENSG00000204634,283,280,1159,384,360,81
ENSG00000204642,1205,790,1540,825,967,259
ENSG00000204644,4,5,6,1,5,21
ENSG00000204650,143,131,151,134,227,374
ENSG00000204659,7,7,3,1,1,0
ENSG00000204666,4,2,10,0,1,1
ENSG00000204669,1,0,2,0,0,0
ENSG00000204671,0,0,0,0,4,2
ENSG00000204673,91,59,114,50,45,71
ENSG00000204677,38,22,43,23,12,15
ENSG00000204681,222,162,294,121,116,150
ENSG00000204684,1,0,0,1,0,0
ENSG00000204685,198,174,366,173,319,202
ENSG00000204706,10,7,15,5,15,13
ENSG00000204711,0,1,7,0,0,1
ENSG00000204713,95,64,296,256,543,362
ENSG00000204740,6,4,5,2,2,1
ENSG00000204745,107,95,219,37,57,37
ENSG00000204754,0,0,0,1,0,0
ENSG00000204758,4,4,3,2,2,2
ENSG00000204764,4,12,12,0,5,1
ENSG00000204767,0,0,1,1,0,0
ENSG00000204778,9,19,27,32,38,25
ENSG00000204790,6,1,8,10,11,6
ENSG00000204792,2,0,0,0,1,1
ENSG00000204815,176,164,462,104,23,26
ENSG00000204822,168,153,224,231,296,454
ENSG00000204832,0,0,0,0,1,0
ENSG00000204839,2,0,10,0,9,2
ENSG00000204842,1201,856,2948,1465,1982,1069
ENSG00000204843,258,241,545,357,467,680
ENSG00000204852,11,13,31,22,32,28
ENSG00000204856,108,53,163,83,218,254
ENSG00000204859,73,84,311,181,180,137
ENSG00000204860,3,1,3,0,3,4
ENSG00000204869,0,0,0,0,1,0
ENSG00000204899,214,109,202,90,147,142
ENSG00000204909,0,2,1,2,0,0
ENSG00000204913,4,0,0,0,0,0
ENSG00000204920,63,41,108,79,101,69
ENSG00000204922,0,0,3,1,1,4
ENSG00000204923,24,14,54,30,26,12
ENSG00000204929,6,3,8,2,3,1
ENSG00000204930,4,0,2,0,0,0
ENSG00000204934,9,11,17,32,11,18
ENSG00000204946,499,402,653,432,1237,427
ENSG00000204947,30,25,93,36,46,36
ENSG00000204949,0,0,1,0,0,0
ENSG00000204952,1,1,3,4,5,4
ENSG00000204954,97,79,203,84,125,127
ENSG00000204956,61,43,113,47,46,103
ENSG00000204970,3,0,0,1,0,1
ENSG00000204971,3,4,7,0,0,0
ENSG00000204977,271,172,320,193,244,198
ENSG00000204978,3,3,0,0,0,0
ENSG00000204979,0,0,0,1,1,0
ENSG00000204991,12,5,15,11,12,41
ENSG00000205015,2,0,0,0,0,0
ENSG00000205018,0,1,3,0,0,0
ENSG00000205035,0,2,6,1,3,0
ENSG00000205037,0,0,1,0,0,0
ENSG00000205038,8,2,6,4,6,1
ENSG00000205045,1655,1192,2517,1426,2077,734
ENSG00000205054,2,0,1,0,1,3
ENSG00000205056,0,0,1,0,3,1
ENSG00000205057,0,0,0,0,1,0
ENSG00000205060,94,85,167,74,116,173
ENSG00000205078,58,41,43,18,30,10
ENSG00000205084,43,34,108,27,46,53
ENSG00000205085,42,34,99,45,54,10
ENSG00000205086,0,0,2,0,0,0
ENSG00000205089,46,33,111,50,156,44
ENSG00000205090,2,3,5,5,2,1
ENSG00000205106,1,0,0,0,0,0
ENSG00000205111,5,11,14,2,14,5
ENSG00000205126,1,0,1,0,0,0
ENSG00000205129,92,48,79,17,6,3
ENSG00000205133,3,2,12,5,5,10
ENSG00000205143,0,0,0,1,1,0
ENSG00000205155,19,19,20,33,56,144
ENSG00000205177,6,3,2,0,2,0
ENSG00000205181,1,0,4,0,1,3
ENSG00000205189,2677,2010,2707,1025,1293,52
ENSG00000205208,16,8,18,4,10,11
ENSG00000205209,136,120,271,121,190,125
ENSG00000205212,11,5,8,8,37,33
ENSG00000205213,37,28,50,18,10,7
ENSG00000205220,201,135,218,110,150,454
ENSG00000205221,3,5,2,1,0,2
ENSG00000205236,194,205,245,78,96,87
ENSG00000205238,0,0,0,0,1,0
ENSG00000205250,71,46,146,88,176,132
ENSG00000205266,0,0,0,0,1,1
ENSG00000205268,6211,4116,10997,5977,7633,1476
ENSG00000205269,96,93,110,51,62,50
ENSG00000205277,0,4,4,1,0,0
ENSG00000205279,3,0,0,0,0,0
ENSG00000205293,5,0,0,0,9,3
ENSG00000205302,1573,1075,1448,399,448,176
ENSG00000205307,170,157,176,55,50,45
ENSG00000205309,35,37,29,10,29,37
ENSG00000205323,2281,1725,2600,1212,1309,981
ENSG00000205334,1,2,1,1,0,1
ENSG00000205336,39,32,57,18,24,54
ENSG00000205339,1307,863,1720,1034,2311,1322
ENSG00000205352,380,413,593,476,502,934
ENSG00000205356,658,460,585,253,172,200
ENSG00000205359,0,1,0,2,0,1
