ENSG,ET01,ET201,ET1H1,ET2H1,ET4H1,ET24H1
ENSG00000207716,0,1,0,0,0,0
ENSG00000207719,22,7,6,9,8,3
ENSG00000207721,2,5,3,4,6,8
ENSG00000207725,3,4,1,9,23,18
ENSG00000207741,31,17,14,14,5,15
ENSG00000207750,4,2,0,0,1,4
ENSG00000207751,0,1,1,2,0,16
ENSG00000207752,0,0,0,0,0,0
ENSG00000207756,1,1,0,0,0,3
ENSG00000207757,0,0,1,1,2,2
ENSG00000207759,0,0,0,2,0,0
ENSG00000207763,0,0,0,0,0,0
ENSG00000207766,0,0,0,1,2,2
ENSG00000207768,0,0,1,0,0,0
ENSG00000207771,9,3,4,0,2,3
ENSG00000207779,2,3,0,0,0,0
ENSG00000207780,1,1,0,0,0,2
ENSG00000207781,0,0,0,0,3,0
ENSG00000207782,16,9,4,1,1,0
ENSG00000207785,0,0,0,1,0,1
ENSG00000207789,0,0,1,0,0,1
ENSG00000207802,0,0,0,0,1,4
ENSG00000207808,3,6,15,21,16,0
ENSG00000207813,0,0,0,0,0,0
ENSG00000207815,0,0,0,0,0,2
ENSG00000207820,2,2,6,0,0,3
ENSG00000207821,8,17,6,5,8,11
ENSG00000207826,4,0,0,0,0,0
ENSG00000207839,0,1,1,1,0,0
ENSG00000207864,0,0,0,0,2,0
ENSG00000207870,1,3,2,21,40,20
ENSG00000207926,0,1,0,0,0,0
ENSG00000207932,0,0,1,1,3,1
ENSG00000207940,0,1,0,0,0,0
ENSG00000207943,1,2,2,2,0,1
ENSG00000207948,0,0,0,0,0,0
ENSG00000207952,0,0,0,2,2,1
ENSG00000207955,0,0,1,0,1,0
ENSG00000207956,3,3,2,2,3,4
ENSG00000207962,0,0,0,1,2,3
ENSG00000207963,6,2,0,0,4,1
ENSG00000207965,3,0,1,2,0,3
ENSG00000207967,0,0,0,1,0,0
ENSG00000207972,0,0,2,1,0,0
ENSG00000207973,2,1,0,2,2,6
ENSG00000207975,0,0,1,3,0,1
ENSG00000207980,9,19,52,46,23,5
ENSG00000207982,1,0,0,0,1,0
ENSG00000207983,0,0,0,0,0,0
ENSG00000207988,5,14,2,0,2,3
ENSG00000207991,1,0,1,0,0,1
ENSG00000207996,1,0,1,0,0,5
ENSG00000207997,3,0,0,1,3,0
ENSG00000208002,4,3,0,0,3,2
ENSG00000208005,1,0,0,0,0,1
ENSG00000208006,0,1,1,1,0,0
ENSG00000208008,0,1,1,0,0,0
ENSG00000208009,0,0,0,0,0,1
ENSG00000208012,0,0,2,1,3,6
ENSG00000208013,0,1,0,0,0,1
ENSG00000208017,0,0,0,1,5,0
ENSG00000208018,15,8,8,12,9,6
ENSG00000208023,0,0,1,2,0,2
ENSG00000208025,0,0,0,0,0,1
ENSG00000208028,50,27,7,3,8,1
ENSG00000208032,0,0,0,0,0,2
ENSG00000208036,2,0,2,0,0,3
ENSG00000208037,0,0,4,2,6,4
ENSG00000208308,18,21,12,11,8,11
ENSG00000208772,1005,173,243,257,262,213
ENSG00000208883,0,0,1,0,0,1
ENSG00000208892,1275,223,262,183,163,171
ENSG00000209042,79,18,10,11,18,47
ENSG00000209082,1,0,0,0,1,0
ENSG00000209482,15,8,5,1,10,18
ENSG00000209645,5,7,5,7,15,11
ENSG00000209702,1,1,2,0,2,2
ENSG00000210049,12,4,8,3,0,6
ENSG00000210077,1,1,5,3,2,0
ENSG00000210082,2911891,1335680,1283184,1092941,972205,1120155
ENSG00000210100,27,7,9,13,9,34
ENSG00000210107,3,2,2,10,3,3
ENSG00000210112,4,10,21,7,9,2
ENSG00000210117,60,14,11,12,11,34
ENSG00000210127,7,0,2,0,1,4
ENSG00000210135,0,0,1,1,1,0
ENSG00000210140,0,0,3,1,1,1
ENSG00000210144,22,4,14,7,4,4
ENSG00000210151,53,9,20,12,7,8
ENSG00000210154,1,1,1,0,0,2
ENSG00000210176,1,2,0,0,0,0
ENSG00000210184,5,8,4,3,6,2
ENSG00000210194,4,5,6,8,4,11
ENSG00000210195,41,9,16,8,7,20
ENSG00000210196,75,26,29,25,23,48
ENSG00000210678,0,0,0,0,0,0
ENSG00000210841,0,2,0,1,0,0
ENSG00000211445,41,7,26,17,2,12
ENSG00000211448,0,0,0,0,0,6
ENSG00000211450,660,201,230,267,406,1208
ENSG00000211451,32,9,0,11,5,9
ENSG00000211452,0,1,0,2,3,0
ENSG00000211454,20,4,3,1,1,7
ENSG00000211455,632,214,244,507,391,969
ENSG00000211456,920,338,456,492,589,1526
ENSG00000211459,1401276,698619,677511,587855,532128,573044
ENSG00000211460,1483,388,360,463,545,2555
ENSG00000211491,0,0,0,0,4,0
ENSG00000211513,7,3,1,2,1,1
ENSG00000211514,0,0,1,1,0,2
ENSG00000211575,2,3,3,2,0,0
ENSG00000211578,10,10,7,2,0,1
ENSG00000211580,1,0,0,1,0,1
ENSG00000211581,0,0,0,0,0,0
ENSG00000211584,148,27,15,36,26,44
ENSG00000211591,4,3,5,0,3,2
ENSG00000211592,683,91,49,55,57,32
ENSG00000211593,0,1,0,0,0,0
ENSG00000211594,2,1,0,0,1,0
ENSG00000211595,2,0,0,0,0,0
ENSG00000211597,2,0,1,0,1,1
ENSG00000211598,19,7,1,7,0,3
ENSG00000211599,0,0,0,1,0,0
ENSG00000211625,3,0,0,0,0,0
ENSG00000211632,0,1,0,0,0,0
ENSG00000211637,17,0,0,0,2,1
ENSG00000211638,2,0,0,0,0,0
ENSG00000211639,2,3,0,0,0,0
ENSG00000211640,4,1,3,0,0,0
ENSG00000211642,0,0,0,0,0,2
ENSG00000211643,0,1,2,4,5,1
ENSG00000211644,20,1,5,2,8,7
ENSG00000211645,0,0,2,3,8,3
ENSG00000211648,19,6,4,5,0,2
ENSG00000211649,11,4,0,0,0,0
ENSG00000211650,5,0,0,0,0,0
ENSG00000211651,12,0,0,0,6,0
ENSG00000211652,4,0,2,0,0,0
ENSG00000211653,48,8,4,3,0,0
ENSG00000211654,2,0,0,0,0,0
ENSG00000211655,0,0,0,0,0,0
ENSG00000211659,13,3,2,6,0,1
ENSG00000211660,42,4,2,3,1,0
ENSG00000211662,15,0,3,0,4,2
ENSG00000211663,8,0,0,2,1,0
ENSG00000211664,2,0,0,0,0,0
ENSG00000211665,0,0,0,0,0,1
ENSG00000211666,22,2,2,4,1,1
ENSG00000211667,0,0,0,0,0,0
ENSG00000211668,8,2,2,0,1,0
ENSG00000211669,1,0,0,0,0,0
ENSG00000211670,7,0,2,0,0,0
ENSG00000211673,44,5,1,3,5,1
ENSG00000211677,111,15,15,13,3,1
ENSG00000211679,67,7,4,9,5,5
ENSG00000211683,1,3,1,2,5,3
ENSG00000211685,3,0,0,1,0,2
ENSG00000211688,0,2,1,1,0,3
ENSG00000211689,79,21,24,33,13,21
ENSG00000211690,0,1,2,0,0,0
ENSG00000211691,2,0,1,1,1,0
ENSG00000211692,0,1,0,1,1,0
ENSG00000211693,1,0,0,0,0,0
ENSG00000211694,35,8,23,13,4,3
ENSG00000211695,4,5,2,1,0,2
ENSG00000211696,0,0,0,0,0,2
ENSG00000211697,7,2,3,2,3,7
ENSG00000211698,4,2,4,2,5,1
ENSG00000211699,11,3,8,12,8,1
ENSG00000211701,0,1,3,1,0,0
ENSG00000211706,46,6,11,21,19,56
ENSG00000211707,0,0,4,2,0,1
ENSG00000211710,60,12,11,6,19,88
ENSG00000211713,13,2,1,3,1,2
ENSG00000211714,38,27,6,14,14,23
ENSG00000211715,1,0,0,1,0,0
ENSG00000211716,58,7,10,19,29,42
ENSG00000211717,8,0,1,2,0,0
ENSG00000211720,11,1,2,2,2,3
ENSG00000211721,106,22,27,54,40,87
ENSG00000211724,57,11,12,4,14,16
ENSG00000211725,40,10,9,6,8,18
ENSG00000211727,22,5,6,6,6,6
ENSG00000211728,52,11,10,12,27,30
ENSG00000211731,1,1,5,1,2,0
ENSG00000211734,311,74,69,59,109,113
ENSG00000211739,1,0,0,1,0,0
ENSG00000211745,102,24,20,30,66,63
ENSG00000211746,215,50,50,41,48,49
ENSG00000211747,231,63,82,91,110,148
ENSG00000211749,22,22,12,4,11,5
ENSG00000211750,36,11,8,12,21,29
ENSG00000211751,3412,856,940,1333,1699,2370
ENSG00000211752,49,15,4,11,36,30
ENSG00000211753,22,11,5,5,6,16
ENSG00000211765,8,4,13,12,7,9
ENSG00000211766,8,3,7,2,2,2
ENSG00000211768,11,5,5,9,2,5
ENSG00000211769,10,2,3,6,5,2
ENSG00000211770,12,6,17,10,15,9
ENSG00000211771,15,8,11,20,16,12
ENSG00000211772,8467,1857,2008,2889,3999,4830
ENSG00000211776,123,37,60,115,118,84
ENSG00000211777,65,19,23,25,21,50
ENSG00000211778,18,11,10,23,20,49
ENSG00000211779,17,5,10,9,11,31
ENSG00000211780,59,10,17,32,36,33
ENSG00000211781,0,0,0,0,0,0
ENSG00000211782,79,9,25,25,33,33
ENSG00000211783,0,2,0,0,0,0
ENSG00000211784,45,11,10,16,10,25
ENSG00000211785,130,36,29,30,32,43
ENSG00000211786,379,102,105,102,106,89
ENSG00000211787,180,44,43,48,33,61
ENSG00000211788,185,32,68,114,142,208
ENSG00000211789,30,12,14,25,38,65
ENSG00000211790,100,31,37,48,109,105
ENSG00000211791,92,18,27,29,65,60
ENSG00000211792,74,11,12,30,22,54
ENSG00000211793,98,13,20,29,43,75
ENSG00000211794,79,19,30,25,49,72
ENSG00000211795,91,39,28,52,39,93
ENSG00000211796,51,14,22,28,24,54
ENSG00000211797,116,38,29,44,67,164
ENSG00000211798,16,7,5,6,8,21
ENSG00000211799,80,15,35,77,88,82
ENSG00000211800,41,12,9,8,26,23
ENSG00000211801,55,5,14,20,13,28
ENSG00000211802,29,9,18,23,19,24
ENSG00000211803,56,4,20,27,37,123
ENSG00000211804,35,4,10,12,15,42
ENSG00000211805,13,3,7,4,10,18
ENSG00000211806,47,14,18,15,13,51
ENSG00000211807,119,18,29,34,78,88
ENSG00000211808,0,0,0,0,0,0
ENSG00000211809,58,9,13,13,19,60
ENSG00000211810,49,23,26,23,51,68
ENSG00000211812,28,8,6,12,19,49
ENSG00000211813,9,0,3,4,3,9
ENSG00000211814,41,4,7,11,13,17
ENSG00000211815,33,4,18,29,42,46
ENSG00000211816,15,5,3,8,5,14
ENSG00000211817,31,9,7,9,14,44
ENSG00000211818,23,6,1,11,13,12
ENSG00000211819,1,3,4,1,2,7
ENSG00000211820,49,7,3,14,23,45
ENSG00000211821,3,0,2,0,1,7
ENSG00000211826,0,0,0,0,0,1
ENSG00000211828,0,0,1,0,1,1
ENSG00000211829,91,10,16,14,19,97
ENSG00000211831,2,0,1,0,2,0
ENSG00000211832,1,1,0,3,1,0
ENSG00000211833,4,1,4,8,3,0
ENSG00000211834,8,1,5,5,2,3
ENSG00000211835,11,6,1,12,7,8
ENSG00000211836,11,2,4,4,8,4
ENSG00000211837,14,7,8,7,6,9
ENSG00000211838,13,6,12,21,16,11
ENSG00000211839,12,6,9,30,19,7
ENSG00000211840,10,7,13,23,13,10
ENSG00000211841,24,12,21,39,22,18
ENSG00000211842,11,6,8,16,12,11
ENSG00000211843,14,9,15,31,16,13
ENSG00000211844,12,11,13,22,21,12
ENSG00000211845,22,15,17,36,32,13
ENSG00000211846,19,7,15,25,11,24
ENSG00000211847,33,21,16,33,30,23
ENSG00000211848,20,12,22,23,17,19
ENSG00000211849,35,18,31,58,40,27
ENSG00000211850,51,22,30,37,44,27
ENSG00000211851,64,20,46,74,55,33
ENSG00000211854,30,13,28,69,43,17
ENSG00000211855,47,35,35,98,64,39
ENSG00000211856,36,23,31,61,43,49
ENSG00000211857,29,24,28,61,39,32
ENSG00000211858,50,16,34,53,37,46
ENSG00000211859,33,25,32,51,39,49
ENSG00000211860,33,17,34,61,60,58
ENSG00000211861,35,23,33,45,31,28
ENSG00000211862,36,14,23,42,38,57
ENSG00000211863,42,35,40,73,45,62
ENSG00000211864,27,20,20,36,32,32
ENSG00000211865,28,22,32,57,36,40
ENSG00000211866,53,41,39,61,44,55
ENSG00000211867,51,34,53,79,47,57
ENSG00000211868,37,27,33,41,27,48
ENSG00000211869,40,26,31,59,24,34
ENSG00000211870,33,23,40,58,46,43
ENSG00000211871,44,24,32,54,32,33
ENSG00000211872,33,15,24,60,39,46
ENSG00000211873,54,23,32,54,33,51
ENSG00000211875,41,12,36,42,41,39
ENSG00000211876,30,12,45,72,56,49
ENSG00000211877,42,34,58,87,58,55
ENSG00000211878,54,23,51,90,45,85
ENSG00000211879,27,28,21,37,27,24
ENSG00000211880,28,22,21,40,23,27
ENSG00000211881,29,19,22,38,23,32
ENSG00000211882,39,31,37,64,64,36
ENSG00000211883,21,18,27,30,21,22
ENSG00000211884,35,24,30,61,36,45
ENSG00000211885,15,1,13,20,24,12
ENSG00000211886,28,25,42,67,39,36
ENSG00000211887,39,15,24,34,26,20
ENSG00000211888,31,21,32,51,42,29
ENSG00000211890,98,13,9,7,12,4
ENSG00000211891,0,0,0,2,1,3
ENSG00000211892,0,1,0,3,0,0
ENSG00000211893,64,13,7,3,5,0
ENSG00000211895,870,122,60,69,35,24
ENSG00000211896,339,51,21,16,19,12
ENSG00000211897,225,38,19,24,6,9
ENSG00000211898,413,82,60,68,41,21
ENSG00000211899,1044,187,114,80,74,115
ENSG00000211900,0,0,0,0,0,0
ENSG00000211911,1,0,0,0,0,0
ENSG00000211933,5,0,0,0,0,0
ENSG00000211934,7,0,1,1,1,0
ENSG00000211935,1,0,7,52,204,133
ENSG00000211937,26,8,0,2,1,0
ENSG00000211938,16,1,2,2,1,0
ENSG00000211941,11,2,0,0,0,0
ENSG00000211942,2,1,0,0,0,0
ENSG00000211943,25,1,0,0,1,0
ENSG00000211944,0,0,0,0,1,0
ENSG00000211945,11,1,5,0,0,0
ENSG00000211946,3,2,0,0,0,0
ENSG00000211947,28,4,5,0,0,1
ENSG00000211949,33,2,3,3,1,0
ENSG00000211950,8,0,0,0,0,0
ENSG00000211952,4,0,0,0,0,3
ENSG00000211955,6,2,4,2,1,1
ENSG00000211956,18,3,9,8,13,3
ENSG00000211957,5,3,6,6,9,2
ENSG00000211958,1,0,0,0,1,1
ENSG00000211959,6,0,0,0,0,0
ENSG00000211962,8,0,1,0,1,1
ENSG00000211964,12,3,0,4,0,0
ENSG00000211966,18,4,0,2,0,0
ENSG00000211967,4,0,0,0,0,0
ENSG00000211968,0,0,0,0,0,0
ENSG00000211970,5,0,0,0,0,0
ENSG00000211972,0,0,2,0,0,0
ENSG00000211973,0,0,0,0,0,0
ENSG00000211974,0,0,0,0,0,0
ENSG00000211976,5,0,4,2,0,0
ENSG00000212017,0,0,0,0,1,10
ENSG00000212024,0,1,0,0,0,0
ENSG00000212027,0,1,1,2,2,8
ENSG00000212123,1,3,0,5,18,66
ENSG00000212124,7,3,6,13,10,27
ENSG00000212125,11,3,4,3,10,41
ENSG00000212126,7,3,1,4,6,8
ENSG00000212127,6,4,3,5,6,38
ENSG00000212128,4,3,1,1,2,15
ENSG00000212135,31,12,14,8,20,9
ENSG00000212138,9,2,1,0,0,2
ENSG00000212145,0,0,2,1,0,0
ENSG00000212153,1,0,1,0,0,1
ENSG00000212157,0,0,0,0,0,0
ENSG00000212158,2,7,2,0,1,1
ENSG00000212161,0,1,0,0,0,0
ENSG00000212163,2,0,0,2,9,14
ENSG00000212170,0,0,0,0,0,3
ENSG00000212175,1,0,0,0,0,0
ENSG00000212176,0,0,1,0,0,0
ENSG00000212190,0,0,1,1,0,4
ENSG00000212195,115,11,14,5,9,37
ENSG00000212207,0,0,0,1,0,0
ENSG00000212211,0,0,0,0,0,1
ENSG00000212214,3,0,0,0,0,2
ENSG00000212232,16765,3748,2087,2315,1697,2123
ENSG00000212242,0,0,0,0,0,0
ENSG00000212246,2,2,0,0,0,0
ENSG00000212248,2,0,2,5,5,2
ENSG00000212257,2,0,0,5,2,0
ENSG00000212283,667,1134,1120,567,712,78
ENSG00000212290,0,1,1,0,1,0
ENSG00000212296,8,1,1,0,3,12
ENSG00000212297,1,0,0,2,0,3
ENSG00000212302,0,0,0,0,0,0
ENSG00000212303,0,0,0,0,0,0
ENSG00000212306,0,0,3,0,1,4
ENSG00000212309,1,4,2,0,1,1
ENSG00000212316,1,0,0,0,0,0
ENSG00000212319,0,0,0,0,0,1
ENSG00000212329,0,0,0,0,0,3
ENSG00000212331,0,0,0,1,0,0
ENSG00000212332,0,0,2,2,0,0
ENSG00000212360,1,3,1,0,0,1
ENSG00000212365,0,0,1,0,0,0
ENSG00000212370,1,0,0,1,0,0
ENSG00000212371,6,2,8,9,6,13
ENSG00000212385,0,0,0,1,0,2
ENSG00000212389,1,4,0,0,2,1
ENSG00000212391,0,0,0,0,0,0
ENSG00000212402,332,96,70,118,62,82
ENSG00000212411,0,0,0,0,0,0
ENSG00000212413,0,0,0,0,1,0
ENSG00000212418,0,1,1,0,0,0
ENSG00000212420,1,2,2,0,1,0
ENSG00000212429,0,0,0,3,0,2
ENSG00000212434,0,2,0,0,1,1
ENSG00000212443,220,78,46,40,27,84
ENSG00000212445,0,0,1,6,2,8
ENSG00000212447,0,0,1,1,0,2
ENSG00000212451,0,0,0,1,1,0
ENSG00000212452,5,8,10,9,15,18
ENSG00000212458,5,0,1,0,0,13
ENSG00000212461,0,1,1,0,0,0
ENSG00000212464,1404,342,212,225,181,256
ENSG00000212466,1,0,0,0,0,0
ENSG00000212469,1,0,0,0,0,0
ENSG00000212473,1,0,0,0,0,0
ENSG00000212475,0,0,0,0,0,0
ENSG00000212490,0,0,0,0,0,0
ENSG00000212493,10,8,7,8,9,7
ENSG00000212496,1,0,0,0,0,0
ENSG00000212497,0,0,0,0,0,1
ENSG00000212517,0,1,0,0,0,3
ENSG00000212526,5,1,1,2,2,5
ENSG00000212529,0,1,1,4,8,1
ENSG00000212534,21,21,18,8,11,21
ENSG00000212535,2,1,0,2,0,0
ENSG00000212536,4,4,5,3,1,12
ENSG00000212539,0,0,0,1,2,3
ENSG00000212541,0,1,0,0,0,0
ENSG00000212542,17,10,9,9,4,0
ENSG00000212549,2,0,0,0,0,5
ENSG00000212567,10,3,4,3,1,7
ENSG00000212576,0,0,0,0,0,1
ENSG00000212579,0,1,0,0,0,0
ENSG00000212587,0,1,0,0,0,0
ENSG00000212588,373,53,44,33,40,95
ENSG00000212595,0,0,0,0,0,0
ENSG00000212597,0,0,0,0,0,1
ENSG00000212601,0,0,1,0,0,2
ENSG00000212605,0,0,0,0,0,1
ENSG00000212607,30,6,6,11,9,25
ENSG00000212615,6,0,2,6,4,8
ENSG00000212643,0,0,2,1,1,1
ENSG00000212657,1,3,1,0,0,0
ENSG00000212663,3,0,1,6,4,0
ENSG00000212664,27,0,3,1,0,6
ENSG00000212694,401,169,240,201,115,104
ENSG00000212695,0,0,0,0,0,0
ENSG00000212710,2,0,0,1,0,0
ENSG00000212719,27,6,27,46,138,269
ENSG00000212743,44,20,18,25,18,29
ENSG00000212747,3,0,0,1,1,3
ENSG00000212769,2,0,0,0,0,0
ENSG00000212789,2,1,0,1,0,2
ENSG00000212802,50,10,5,2,6,13
ENSG00000212829,5,0,0,1,0,0
ENSG00000212864,3,0,1,1,1,14
ENSG00000212907,17325,2315,2233,1970,2189,8253
ENSG00000212916,25,4,6,5,2,28
ENSG00000212933,0,0,1,0,0,0
ENSG00000212939,0,1,2,0,1,1
ENSG00000212951,0,0,0,0,0,3
ENSG00000212952,0,2,0,1,0,1
ENSG00000212961,2,0,0,0,0,0
ENSG00000212978,37,11,16,15,12,86
ENSG00000212993,33,20,10,8,0,0
ENSG00000212994,2,0,0,0,0,0
ENSG00000213003,0,1,0,0,0,0
ENSG00000213013,1,0,0,0,0,0
ENSG00000213015,403,118,166,190,220,185
ENSG00000213018,0,0,0,0,0,0
ENSG00000213020,303,137,176,204,200,527
ENSG00000213023,0,0,0,0,0,13
ENSG00000213024,784,221,334,597,1091,3014
ENSG00000213025,1,0,0,0,0,1
ENSG00000213026,0,1,0,0,0,1
ENSG00000213033,10,17,14,8,14,16
ENSG00000213036,0,0,0,0,0,2
ENSG00000213041,0,0,0,0,0,0
ENSG00000213046,1,0,1,0,0,2
ENSG00000213047,696,312,316,243,357,736
ENSG00000213049,0,0,1,0,0,0
ENSG00000213051,2,1,0,0,0,0
ENSG00000213055,0,0,1,0,0,0
ENSG00000213057,2,0,0,1,1,11
ENSG00000213058,255,64,49,54,47,67
ENSG00000213060,0,0,0,0,0,0
ENSG00000213061,0,0,1,0,0,1
ENSG00000213062,7,5,4,7,11,11
ENSG00000213064,3523,1101,1055,1149,1205,1902
ENSG00000213066,72,31,51,67,71,262
ENSG00000213069,0,0,0,0,0,0
ENSG00000213071,3,2,3,4,15,19
ENSG00000213073,29,26,66,82,68,99
ENSG00000213077,3,2,5,8,16,35
ENSG00000213078,0,3,0,0,0,0
ENSG00000213079,4109,1568,1841,1992,1881,1864
ENSG00000213080,4,0,0,2,4,7
ENSG00000213081,0,0,0,1,0,0
ENSG00000213083,0,0,0,1,0,0
ENSG00000213085,214,103,100,55,20,19
ENSG00000213087,14,1,0,1,4,1
ENSG00000213089,2,2,0,1,0,2
ENSG00000213090,104,38,31,28,20,27
ENSG00000213096,341,114,120,84,58,217
ENSG00000213100,0,0,0,0,0,0
ENSG00000213104,3,1,0,1,0,1
ENSG00000213108,0,0,0,0,0,0
ENSG00000213109,1,0,0,0,0,0
ENSG00000213110,1,0,0,0,0,0
ENSG00000213120,0,1,0,0,0,2
ENSG00000213123,21,5,4,6,4,15
ENSG00000213128,1,0,0,0,0,1
ENSG00000213131,23,9,8,1,3,23
ENSG00000213137,31,31,25,12,16,13
ENSG00000213139,10,3,11,14,19,41
ENSG00000213144,3,0,1,0,0,4
ENSG00000213145,272,124,178,101,60,15
ENSG00000213149,2,1,1,2,0,2
ENSG00000213150,0,1,0,0,0,0
ENSG00000213152,3,3,6,3,10,4
ENSG00000213157,1,0,0,0,0,0
ENSG00000213160,8,0,2,5,0,116
ENSG00000213169,1,0,0,0,0,1
ENSG00000213171,3,2,3,17,16,7
ENSG00000213172,0,0,1,0,0,0
ENSG00000213174,1,0,0,0,0,0
ENSG00000213178,44,5,9,2,2,11
ENSG00000213179,4,0,0,0,0,0
ENSG00000213185,42,13,13,12,14,39
ENSG00000213186,224,74,77,101,103,291
ENSG00000213188,1,0,3,7,8,3
ENSG00000213189,5,0,3,1,2,5
ENSG00000213190,182,70,62,45,37,101
ENSG00000213194,1,0,0,0,0,0
ENSG00000213197,0,0,5,2,3,5
ENSG00000213199,50,35,41,38,27,61
ENSG00000213203,394,94,117,137,142,70
ENSG00000213204,3,3,3,5,2,4
ENSG00000213205,9,0,0,1,0,1
ENSG00000213210,0,0,0,0,0,1
ENSG00000213211,0,0,0,0,0,0
ENSG00000213212,1,1,0,0,0,1
ENSG00000213213,13,5,2,2,3,0
ENSG00000213214,3,0,2,0,2,8
ENSG00000213216,6,0,0,1,0,2
ENSG00000213221,8,1,3,23,35,30
ENSG00000213222,1,0,0,0,0,3
ENSG00000213225,5,1,0,1,6,4
ENSG00000213228,4,0,0,0,0,0
ENSG00000213232,0,0,0,0,0,1
ENSG00000213234,2,0,0,0,0,0
ENSG00000213235,33,4,6,4,0,6
ENSG00000213236,23,5,3,5,7,4
ENSG00000213237,2,1,1,0,0,1
ENSG00000213239,0,0,0,0,1,0
ENSG00000213240,0,0,0,1,1,0
ENSG00000213244,0,0,0,0,0,1
ENSG00000213246,1537,334,487,384,445,2186
ENSG00000213250,5,2,12,9,22,11
ENSG00000213252,2,0,1,0,2,4
ENSG00000213253,3,0,0,0,0,0
ENSG00000213260,10,0,3,2,0,5
ENSG00000213261,23,10,6,0,0,19
ENSG00000213262,0,0,0,0,0,0
ENSG00000213269,3,1,1,0,0,0
ENSG00000213272,1,0,1,0,0,1
ENSG00000213275,0,0,0,0,0,0
ENSG00000213277,0,0,1,0,0,0
ENSG00000213279,3,8,4,10,30,102
ENSG00000213280,13,0,0,0,1,0
ENSG00000213281,1692,432,408,575,510,2817
ENSG00000213285,1,0,0,0,0,0
ENSG00000213290,0,1,0,0,1,0
ENSG00000213293,0,0,0,1,0,0
ENSG00000213300,14,1,2,3,5,4
ENSG00000213301,0,1,0,0,0,0
ENSG00000213303,2,0,0,1,0,1
ENSG00000213304,1,1,0,2,0,0
ENSG00000213305,2,2,2,1,0,1
ENSG00000213309,2,0,0,0,0,0
ENSG00000213310,0,0,0,0,0,0
ENSG00000213312,0,0,0,0,0,0
ENSG00000213315,21,1,1,0,0,1
ENSG00000213316,0,2,2,0,1,0
ENSG00000213326,29,6,4,4,4,11
ENSG00000213331,0,0,0,0,0,0
ENSG00000213333,0,0,0,0,0,0
ENSG00000213337,100,31,29,22,18,225
ENSG00000213339,217,99,118,126,358,1256
ENSG00000213341,474,260,321,445,643,2264
ENSG00000213344,0,0,0,0,1,0
ENSG00000213347,121,22,23,35,42,74
ENSG00000213352,1,0,0,0,0,0
ENSG00000213358,0,0,0,0,0,1
ENSG00000213361,0,1,0,0,0,0
ENSG00000213362,3,0,0,0,0,0
ENSG00000213363,3,0,1,0,0,0
ENSG00000213365,0,0,0,0,1,0
ENSG00000213366,195,90,95,68,55,25
ENSG00000213370,0,0,0,0,0,2
ENSG00000213371,3,1,0,1,0,3
ENSG00000213373,0,0,1,0,0,0
ENSG00000213380,57,15,22,52,81,231
ENSG00000213383,0,0,0,0,0,0
ENSG00000213385,0,0,2,1,3,9
ENSG00000213386,6,2,1,2,1,0
ENSG00000213390,120,24,17,15,20,251
ENSG00000213391,0,0,0,0,0,1
ENSG00000213394,2,0,0,0,0,0
ENSG00000213397,9,19,16,26,22,74
ENSG00000213398,27,3,7,14,7,64
ENSG00000213399,135,37,28,39,23,100
ENSG00000213400,8,4,2,3,0,0
ENSG00000213409,0,1,0,0,1,0
ENSG00000213411,3,0,2,1,0,3
ENSG00000213412,0,0,1,0,0,0
ENSG00000213413,11,2,7,2,4,5
ENSG00000213416,0,0,0,0,0,0
ENSG00000213420,31,38,28,11,9,43
ENSG00000213430,1,1,0,0,0,10
ENSG00000213432,3,0,0,0,0,0
ENSG00000213433,5,1,0,0,1,3
ENSG00000213434,1,0,0,0,0,0
ENSG00000213435,10,6,2,0,0,0
ENSG00000213438,0,0,0,0,1,0
ENSG00000213440,0,3,2,2,0,0
ENSG00000213442,209,25,15,23,20,54
ENSG00000213445,1770,580,737,639,404,1332
ENSG00000213453,15,11,14,19,25,26
ENSG00000213455,0,1,0,0,0,0
ENSG00000213462,181,61,41,32,40,110
ENSG00000213463,167,75,67,89,119,147
ENSG00000213465,70,19,8,6,22,516
ENSG00000213467,1,0,0,0,0,0
ENSG00000213468,45,21,5,9,0,115
ENSG00000213470,1,2,0,0,0,0
ENSG00000213471,1,1,2,4,2,4
ENSG00000213478,0,0,0,0,0,0
ENSG00000213484,0,0,1,0,0,0
ENSG00000213492,9,1,3,3,2,4
ENSG00000213493,0,0,0,0,0,1
ENSG00000213500,0,0,0,0,0,1
ENSG00000213509,3,1,0,1,2,3
ENSG00000213513,1,1,1,1,0,0
ENSG00000213516,481,169,238,367,394,650
ENSG00000213519,0,0,0,1,0,1
ENSG00000213523,456,185,245,312,371,986
ENSG00000213526,0,0,0,0,0,0
ENSG00000213533,49,47,27,43,32,65
ENSG00000213539,1,0,0,0,0,0
ENSG00000213540,0,0,0,0,4,4
ENSG00000213542,8,2,3,5,1,3
ENSG00000213548,1,0,0,0,0,0
ENSG00000213549,0,0,0,0,0,1
ENSG00000213551,502,167,157,239,176,1685
ENSG00000213553,127,36,15,15,26,55
ENSG00000213556,0,0,0,0,0,0
ENSG00000213557,0,0,0,0,0,0
ENSG00000213560,0,0,0,1,0,0
ENSG00000213563,110,18,18,5,35,122
ENSG00000213569,0,0,0,0,0,0
ENSG00000213574,1,0,0,0,0,0
